词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
北斗,南山,0.422979,2.689051,4,19,33,0.008236,0.014304,0.001734
明月,水边,0.422879,2.981529,2,78,3,0.033810,0.001300,0.000867
佳人,江南,0.422879,2.981529,2,18,13,0.007802,0.005635,0.000867
他乡,绿水,0.422879,2.981529,2,26,9,0.011270,0.003901,0.000867
月照,苦辛,0.422879,2.981529,2,18,13,0.007802,0.005635,0.000867
昔时,月照,0.422879,2.981529,2,13,18,0.005635,0.007802,0.000867
故乡,西山,0.422879,2.981529,2,18,13,0.007802,0.005635,0.000867
山水,车马,0.422879,2.981529,2,26,9,0.011270,0.003901,0.000867
百年,竹林,0.422879,2.981529,2,26,9,0.011270,0.003901,0.000867
佳人,昔时,0.422879,2.981529,2,18,13,0.007802,0.005635,0.000867
所思,明月,0.422879,2.981529,2,3,78,0.001300,0.033810,0.000867
夕阳,窈窕,0.422879,2.981529,2,9,26,0.003901,0.011270,0.000867
白发,西山,0.422879,2.981529,2,18,13,0.007802,0.005635,0.000867
故人,野花,0.422879,2.981529,2,39,6,0.016905,0.002601,0.000867
故人,茫茫,0.422879,2.981529,2,39,6,0.016905,0.002601,0.000867
山水,竹林,0.422879,2.981529,2,26,9,0.011270,0.003901,0.000867
百年,高秋,0.422879,2.981529,2,26,9,0.011270,0.003901,0.000867
古来,西山,0.422879,2.981529,2,18,13,0.007802,0.005635,0.000867
凉风,山水,0.422879,2.981529,2,9,26,0.003901,0.011270,0.000867
浮云,秋月,0.422392,2.806834,3,22,19,0.009536,0.008236,0.001300
浮云,纵横,0.422392,2.806834,3,22,19,0.009536,0.008236,0.001300
日照,风吹,0.422392,2.806834,3,11,38,0.004768,0.016472,0.001300
伤心,白日,0.422392,2.806834,3,11,38,0.004768,0.016472,0.001300
纵横,闻道,0.422392,2.806834,3,19,22,0.008236,0.009536,0.001300
可惜,落日,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
千万,含情,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
千万,日照,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
仙人,子孙,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
丹砂,仙人,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
逢人,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
日夕,道路,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
思归,道路,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
门前,青松,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
青松,须臾,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
陌上,青松,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
相知,青松,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
双阙,青松,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
白玉,门前,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
白玉,陌上,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
白玉,相知,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
双阙,白玉,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
独坐,莺啼,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
昆仑,桃源,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
夜月,路难,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
杜陵,闻道,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
寒食,阳城,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
寒食,春草,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
思归,春草,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
河汉,阳城,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
落日,霄汉,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
行人,颜色,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
单于,行人,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
乾坤,汉家,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
汉家,诸侯,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
朝廷,松柏,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
朝廷,道路,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
南北,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
天涯,当时,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
伤心,当时,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
当时,桃源,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
当时,龙门,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
寥落,浮云,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
当时,独坐,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
落日,逢人,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
日照,莺啼,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
君心,日照,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
巫山,相对,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
君心,春光,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
千万,春光,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
君心,黄叶,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
千万,黄叶,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
相对,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
河汉,高楼,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
含情,河汉,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
东海,巫山,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
东海,自怜,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
夜月,颜色,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
夜月,朝廷,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
朝廷,高楼,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
春草,朝廷,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
秋天,闻道,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
万古,伤心,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
伤心,断肠,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
日照,行路,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
伤心,行路,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
白玉,颜色,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
日晚,颜色,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
万物,白玉,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
单于,白玉,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
昆仑,白玉,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
白玉,蹉跎,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
清净,闻道,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
清净,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
巫山,清净,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
万物,日晚,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
单于,日晚,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
日晚,须臾,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
日晚,昆仑,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
日晚,蹉跎,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
诸侯,闻道,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
玉堂,闻道,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
诸侯,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
巫山,诸侯,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
玉堂,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
巫山,玉堂,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
万古,独坐,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
秋日,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
白玉,百尺,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
乔木,望乡,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
日照,朝廷,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
寒食,日照,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
两相,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
兄弟,自怜,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
春光,莺啼,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
向东,黄金,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
巫山,鬼神,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
山高,巫山,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
相忆,闻道,0.421809,3.266366,1,4,22,0.001734,0.009536,0.000433
汉家,相忆,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
巫山,梦里,0.421809,3.266366,1,22,4,0.009536,0.001734,0.000433
日晚,河汉,0.421809,3.266366,1,11,8,0.004768,0.003468,0.000433
城中,松柏,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
日夕,松柏,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
万古,松柏,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
主人,白玉,0.421809,3.266366,1,8,11,0.003468,0.004768,0.000433
公子,鸳鸯,0.421674,2.802061,3,21,20,0.009103,0.008669,0.001300
公子,海上,0.421674,2.802061,3,21,20,0.009103,0.008669,0.001300
神仙,行乐,0.421674,2.802061,3,35,12,0.015171,0.005202,0.001300
昔时,歌舞,0.420490,2.673228,4,13,49,0.005635,0.021240,0.001734
可怜,池上,0.420475,2.964580,2,34,7,0.014738,0.003034,0.000867
相逢,青楼,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
归来,马上,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
可怜,庭前,0.420475,2.964580,2,34,7,0.014738,0.003034,0.000867
意气,相识,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
可怜,日夜,0.420475,2.964580,2,34,7,0.014738,0.003034,0.000867
不归,花飞,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
意气,青楼,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
千门,山河,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
山河,意气,0.420475,2.964580,2,14,17,0.006068,0.007369,0.000867
无限,梅花,0.420475,2.964580,2,14,17,0.006068,0.007369,0.000867
梅花,淹留,0.420475,2.964580,2,17,14,0.007369,0.006068,0.000867
万里,秋声,0.420350,3.255067,1,89,1,0.038578,0.000433,0.000433
千载,意气,0.419893,2.790226,3,25,17,0.010837,0.007369,0.001300
东流,长安,0.419751,2.668529,4,16,40,0.006935,0.017339,0.001734
明月,浮云,0.419365,2.375394,8,78,22,0.033810,0.009536,0.003468
今夜,未央,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
迢递,鸳鸯,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
云间,御沟,0.419288,2.956212,2,15,16,0.006502,0.006935,0.000867
洞庭,湘水,0.419288,2.956212,2,24,10,0.010403,0.004335,0.000867
回首,楼上,0.419288,2.956212,2,16,15,0.006935,0.006502,0.000867
光辉,黄河,0.419288,2.956212,2,30,8,0.013004,0.003468,0.000867
九重,月光,0.419288,2.956212,2,20,12,0.008669,0.005202,0.000867
九重,寂寞,0.419288,2.956212,2,20,12,0.008669,0.005202,0.000867
宛转,白头,0.419288,2.956212,2,15,16,0.006502,0.006935,0.000867
江上,莲花,0.419288,2.956212,2,20,12,0.008669,0.005202,0.000867
千里,名利,0.419288,2.956212,2,80,3,0.034677,0.001300,0.000867
归去,鸳鸯,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
归去,海上,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
东流,云间,0.419288,2.956212,2,16,15,0.006935,0.006502,0.000867
东流,无穷,0.419288,2.956212,2,16,15,0.006935,0.006502,0.000867
君王,封侯,0.419288,2.956212,2,24,10,0.010403,0.004335,0.000867
君王,江水,0.419288,2.956212,2,24,10,0.010403,0.004335,0.000867
憔悴,氛氲,0.419288,2.956212,2,10,24,0.004335,0.010403,0.000867
君王,落叶,0.419288,2.956212,2,24,10,0.010403,0.004335,0.000867
翡翠,青春,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
昔日,氛氲,0.419288,2.956212,2,10,24,0.004335,0.010403,0.000867
草绿,鸳鸯,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
云间,山下,0.419288,2.956212,2,15,16,0.006502,0.006935,0.000867
春来,离别,0.419288,2.956212,2,16,15,0.006935,0.006502,0.000867
美人,零落,0.419288,2.956212,2,24,10,0.010403,0.004335,0.000867
红粉,鸳鸯,0.419288,2.956212,2,12,20,0.005202,0.008669,0.000867
光辉,寒食,0.419288,2.956212,2,30,8,0.013004,0.003468,0.000867
古木,鸡鸣,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
忆昔,离别,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
云飞,登临,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
垂杨,日落,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
日落,萧萧,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
岁寒,王孙,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
王孙,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
宛转,蛟龙,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
回头,平生,0.418907,3.243894,1,2,45,0.000867,0.019506,0.000433
家贫,平生,0.418907,3.243894,1,2,45,0.000867,0.019506,0.000433
今已,萧条,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
清晨,路傍,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
山阴,故乡,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
公卿,封侯,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
封侯,干戈,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
故乡,梧桐,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
双飞,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
双飞,花发,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
双飞,白马,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
楼前,芙蓉,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
大道,花发,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
大道,白马,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
寂寥,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
寂寥,花发,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
寂寥,白马,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
王孙,白马,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
湘水,王孙,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
清明,鱼龙,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
清明,风雨,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
公卿,清明,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
明日,清明,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
东方,佳人,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
佳人,水流,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
今来,草木,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
焚香,离别,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
无穷,苍生,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
去年,故乡,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
光辉,八月,0.418907,3.243894,1,30,3,0.013004,0.001300,0.000433
林下,登高,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
故园,登临,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
佳人,山阴,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
紫微,茫茫,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
山阴,登高,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
垂杨,紫微,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
沧海,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
云雨,明朝,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
旧游,白发,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
明朝,猿啼,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
分明,沧海,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
归心,白发,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
归心,登高,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
寂寥,沧海,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
清晨,猿啼,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
百花,鱼龙,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
萧条,鱼龙,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
十里,月照,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
天外,逍遥,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
无情,管弦,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
无情,离别,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
春日,闲居,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
花满,风月,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
云间,萧萧,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
草木,萧条,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
富贵,昔日,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
自然,花满,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
从容,风烟,0.418907,3.243894,1,3,30,0.001300,0.013004,0.000433
江海,风雨,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
关河,风雨,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
江海,草木,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
关河,草木,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
人心,江水,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
江水,竹林,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
孤舟,青云,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
承恩,登临,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
分明,昔日,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
无穷,花间,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
旌旗,清晨,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
江海,生死,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
生死,风月,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
游人,白雪,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
寂寥,知音,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
寂寥,风月,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
白蘋,风烟,0.418907,3.243894,1,3,30,0.001300,0.013004,0.000433
沧海,生死,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
故乡,残月,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
大道,经过,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
万户,古来,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
使君,古来,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
知音,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
知音,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
知音,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
知音,竹林,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
佳期,知音,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
昨夜,知音,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
故园,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
故园,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
故园,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
故园,竹林,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
佳期,故园,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
故园,昨夜,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
无穷,朱门,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
自言,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
花发,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
白马,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
衣冠,风月,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
憔悴,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
经过,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
自言,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
花发,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
白马,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
风月,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
憔悴,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
经过,飘飖,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
自言,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
花发,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
白马,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
风月,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
憔悴,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
经过,高秋,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
叶落,白发,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
叶落,登高,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
竹林,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
昨夜,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
竹林,花发,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
白马,竹林,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
憔悴,竹林,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
竹林,经过,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
佳期,花发,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
佳期,白马,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
佳期,风月,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
佳期,憔悴,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
佳期,经过,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
昨夜,花发,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
昨夜,白马,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
朱门,白首,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
昨夜,风月,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
憔悴,昨夜,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
昨夜,经过,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
楼上,相亲,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
楼上,相寻,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
无穷,相亲,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
无穷,相寻,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
人间,相亲,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
人间,相寻,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
月照,秋水,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
人间,十载,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
今已,今来,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
今已,封侯,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
今已,岁寒,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
古木,生死,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
古来,百里,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
还家,青云,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
相亲,青云,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
白首,青苔,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
无穷,青苔,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
出入,平生,0.418907,3.243894,1,2,45,0.000867,0.019506,0.000433
世人,平生,0.418907,3.243894,1,2,45,0.000867,0.019506,0.000433
平生,感激,0.418907,3.243894,1,45,2,0.019506,0.000867,0.000433
平生,楚水,0.418907,3.243894,1,45,2,0.019506,0.000867,0.000433
佳人,得意,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
佳人,自古,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
古来,得意,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
得意,故乡,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
得意,白发,0.418907,3.243894,1,5,18,0.002167,0.007802,0.000433
封侯,怅望,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
古来,自古,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
古来,衣裳,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
忆昔,白首,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
怅望,昔日,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
故乡,自古,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
故乡,衣裳,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
白发,自古,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
白发,衣裳,0.418907,3.243894,1,18,5,0.007802,0.002167,0.000433
怅望,萧条,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
怅望,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
白首,茫茫,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
无穷,茫茫,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
怅望,湘水,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
茫茫,青云,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
苍生,青云,0.418907,3.243894,1,6,15,0.002601,0.006502,0.000433
青云,青苔,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
生涯,衣冠,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
人心,岁寒,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
自然,闲居,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
自然,草木,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
分明,自言,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
承恩,闲居,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
百花,闲居,0.418907,3.243894,1,10,9,0.004335,0.003901,0.000433
东山,梦中,0.418907,3.243894,1,15,6,0.006502,0.002601,0.000433
富贵,岁寒,0.418907,3.243894,1,9,10,0.003901,0.004335,0.000433
