词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
自古,霄汉,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
世事,霄汉,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
帝城,霄汉,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
月夜,风流,0.237616,2.029088,1,14,48,0.002739,0.009390,0.000196
寥落,羽翼,0.237616,2.029088,1,24,28,0.004695,0.005477,0.000196
佳人,寥落,0.237616,2.029088,1,28,24,0.005477,0.004695,0.000196
南宫,苍生,0.237616,2.029088,1,12,56,0.002347,0.010955,0.000196
雨雪,零落,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
新月,高秋,0.237616,2.029088,1,21,32,0.004108,0.006260,0.000196
昨夜,黄叶,0.237616,2.029088,1,56,12,0.010955,0.002347,0.000196
北阙,欢娱,0.237616,2.029088,1,21,32,0.004108,0.006260,0.000196
世事,北阙,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
佳人,思君,0.237616,2.029088,1,28,24,0.005477,0.004695,0.000196
今来,思君,0.237616,2.029088,1,28,24,0.005477,0.004695,0.000196
向东,月色,0.237616,2.029088,1,24,28,0.004695,0.005477,0.000196
扬州,还家,0.237616,2.029088,1,16,42,0.003130,0.008216,0.000196
君家,芳菲,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
武陵,芳菲,0.237616,2.029088,1,32,21,0.006260,0.004108,0.000196
风流,马嘶,0.237616,2.029088,1,48,14,0.009390,0.002739,0.000196
水流,黄叶,0.237616,2.029088,1,56,12,0.010955,0.002347,0.000196
新月,雨雪,0.237616,2.029088,1,21,32,0.004108,0.006260,0.000196
微雨,江水,0.237616,2.029088,1,12,56,0.002347,0.010955,0.000196
微雨,空山,0.237616,2.029088,1,12,56,0.002347,0.010955,0.000196
江水,黄叶,0.237616,2.029088,1,56,12,0.010955,0.002347,0.000196
空山,黄叶,0.237616,2.029088,1,56,12,0.010955,0.002347,0.000196
人心,日月,0.237506,1.863523,2,26,61,0.005086,0.011933,0.000391
人间,圣朝,0.237506,1.863523,2,61,26,0.011933,0.005086,0.000391
生涯,终日,0.237506,1.863523,2,26,61,0.005086,0.011933,0.000391
日月,生涯,0.237506,1.863523,2,61,26,0.011933,0.005086,0.000391
当时,知己,0.237378,1.766266,3,46,57,0.008998,0.011150,0.000587
天寒,扁舟,0.237378,1.766266,3,46,57,0.008998,0.011150,0.000587
天子,长安,0.237372,1.418156,13,121,133,0.023670,0.026017,0.002543
单于,相逢,0.237344,1.697731,4,39,96,0.007629,0.018779,0.000782
萧条,黄河,0.237344,1.697731,4,78,48,0.015258,0.009390,0.000782
相逢,金陵,0.237344,1.697731,4,96,39,0.018779,0.007629,0.000782
道路,风尘,0.237344,1.697731,4,39,96,0.007629,0.018779,0.000782
东风,日月,0.237327,1.765884,3,43,61,0.008412,0.011933,0.000587
将军,日晚,0.237224,1.765122,3,105,25,0.020540,0.004890,0.000587
南山,远近,0.237224,1.765122,3,75,35,0.014671,0.006847,0.000587
千秋,文章,0.237185,1.861004,2,30,53,0.005869,0.010368,0.000391
仙人,无穷,0.237185,1.861004,2,53,30,0.010368,0.005869,0.000391
文章,花发,0.237185,1.861004,2,53,30,0.010368,0.005869,0.000391
主人,人心,0.237173,1.764741,3,101,26,0.019757,0.005086,0.000587
主人,八月,0.237173,1.764741,3,101,26,0.019757,0.005086,0.000587
南山,衣冠,0.237120,1.696129,4,75,50,0.014671,0.009781,0.000782
旌旗,歌舞,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
凉风,蛾眉,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
东风,歌舞,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
归路,风起,0.237105,1.860375,2,37,43,0.007238,0.008412,0.000391
归去,蛾眉,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
东风,蛾眉,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
咸阳,百里,0.237105,1.860375,2,37,43,0.007238,0.008412,0.000391
归去,青春,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
丈夫,咸阳,0.237105,1.860375,2,43,37,0.008412,0.007238,0.000391
双阙,百年,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
万国,河汉,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
新诗,朝朝,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
朝朝,饮酒,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
客心,溪水,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
溪水,题诗,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
清净,迢递,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
迢递,随风,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
大道,迢递,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
千万,河汉,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
天涯,鬼神,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
千万,太守,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
临风,百年,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
清净,自然,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
人世,天涯,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
千载,道士,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
双飞,日落,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
日落,高台,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
千载,双飞,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
千载,高台,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
丹砂,人皆,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
眼前,随风,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
日晚,松风,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
太守,日晚,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
山路,日晚,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
人生,吟诗,0.237095,2.024633,1,75,9,0.014671,0.001761,0.000196
松风,眼前,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
千万,大道,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
大道,自然,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
罗衣,饮酒,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
人皆,罗衣,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
暮雨,鹦鹉,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
千万,暮雨,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
千万,罗衣,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
人世,千载,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
山路,梨花,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
菊花,饮酒,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
眼前,题诗,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
题诗,饮酒,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
淹留,高台,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
人皆,忆昔,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
功名,忆昔,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
人生,曲江,0.237095,2.024633,1,75,9,0.014671,0.001761,0.000196
万国,忆昔,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
世间,人生,0.237095,2.024633,1,9,75,0.001761,0.014671,0.000196
巫峡,老去,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
别离,春深,0.237095,2.024633,1,75,9,0.014671,0.001761,0.000196
功名,太守,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
向人,日落,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
忆昔,英雄,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
朝朝,英雄,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
弟子,淹留,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
万国,菊花,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
两相,日落,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
两相,巫峡,0.237095,2.024633,1,15,45,0.002934,0.008803,0.000196
客心,春来,0.237095,2.024633,1,27,25,0.005282,0.004890,0.000196
日落,秋日,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
春来,暮雨,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
别离,岐路,0.237095,2.024633,1,75,9,0.014671,0.001761,0.000196
人皆,客心,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
别后,题诗,0.237095,2.024633,1,25,27,0.004890,0.005282,0.000196
千载,笙歌,0.237095,2.024633,1,45,15,0.008803,0.002934,0.000196
天子,渭水,0.237082,1.695863,4,121,31,0.023670,0.006064,0.000782
桃李,男儿,0.237071,1.763980,3,73,36,0.014280,0.007042,0.000587
今日,少年,0.236956,1.477840,10,119,98,0.023279,0.019171,0.001956
大道,颜色,0.236945,1.859119,2,27,59,0.005282,0.011541,0.000391
大道,青天,0.236945,1.859119,2,27,59,0.005282,0.011541,0.000391
春色,朝朝,0.236945,1.859119,2,59,27,0.011541,0.005282,0.000391
丹砂,颜色,0.236945,1.859119,2,27,59,0.005282,0.011541,0.000391
春色,随风,0.236945,1.859119,2,59,27,0.011541,0.005282,0.000391
罗衣,青天,0.236945,1.859119,2,27,59,0.005282,0.011541,0.000391
松风,青天,0.236945,1.859119,2,27,59,0.005282,0.011541,0.000391
山路,青天,0.236945,1.859119,2,27,59,0.005282,0.011541,0.000391
相随,风霜,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
万户,竹林,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
古人,夜月,0.236921,2.023153,1,52,13,0.010172,0.002543,0.000196
未央,相随,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
万户,相随,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
万户,未央,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
未央,自言,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
万户,今已,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
万户,自言,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
白首,钓鱼,0.236921,2.023153,1,52,13,0.010172,0.002543,0.000196
翠微,自言,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
圣主,竹林,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
人心,柳色,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
岁寒,故园,0.236921,2.023153,1,13,52,0.002543,0.010172,0.000196
人心,自言,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
岁寒,白首,0.236921,2.023153,1,13,52,0.002543,0.010172,0.000196
白首,相寻,0.236921,2.023153,1,52,13,0.010172,0.002543,0.000196
圣主,柳色,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
万户,圣主,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
圣主,相随,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
故园,梦魂,0.236921,2.023153,1,52,13,0.010172,0.002543,0.000196
多少,白首,0.236921,2.023153,1,13,52,0.002543,0.010172,0.000196
夜月,海上,0.236921,2.023153,1,13,52,0.002543,0.010172,0.000196
猿声,白首,0.236921,2.023153,1,13,52,0.002543,0.010172,0.000196
风霜,马蹄,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
今已,八月,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
今已,马蹄,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
八月,马蹄,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
柳色,生涯,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
圣朝,马上,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
瑶池,白首,0.236921,2.023153,1,13,52,0.002543,0.010172,0.000196
八月,生涯,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
多病,生涯,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
翠微,翡翠,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
多病,竹林,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
未央,送客,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
故园,瑶池,0.236921,2.023153,1,52,13,0.010172,0.002543,0.000196
八月,翠微,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
圣朝,翡翠,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
八月,圣主,0.236921,2.023153,1,26,26,0.005086,0.005086,0.000196
至今,风雨,0.236866,1.762459,3,56,47,0.010955,0.009194,0.000587
君子,沧浪,0.236866,1.762459,3,56,47,0.010955,0.009194,0.000587
富贵,黄金,0.236849,1.598156,6,47,132,0.009194,0.025822,0.001174
千里,怅望,0.236801,1.597834,6,214,29,0.041862,0.005673,0.001174
断肠,落花,0.236785,1.857864,2,29,55,0.005673,0.010759,0.000391
玉楼,落日,0.236785,1.857864,2,11,145,0.002152,0.028365,0.000391
人家,落花,0.236785,1.857864,2,29,55,0.005673,0.010759,0.000391
万物,沧洲,0.236785,1.857864,2,29,55,0.005673,0.010759,0.000391
梧桐,沧海,0.236785,1.857864,2,29,55,0.005673,0.010759,0.000391
北风,相知,0.236785,1.857864,2,55,29,0.010759,0.005673,0.000391
断肠,相识,0.236785,1.857864,2,29,55,0.005673,0.010759,0.000391
沧洲,相知,0.236785,1.857864,2,55,29,0.010759,0.005673,0.000391
东山,丞相,0.236785,1.857864,2,55,29,0.010759,0.005673,0.000391
北风,归客,0.236785,1.857864,2,55,29,0.010759,0.005673,0.000391
南国,相识,0.236785,1.857864,2,29,55,0.005673,0.010759,0.000391
北风,南国,0.236785,1.857864,2,55,29,0.010759,0.005673,0.000391
天上,昔时,0.236705,1.857237,2,57,28,0.011150,0.005477,0.000391
昔时,汉家,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
对酒,走马,0.236705,1.857237,2,38,42,0.007433,0.008216,0.000391
对酒,蓬莱,0.236705,1.857237,2,38,42,0.007433,0.008216,0.000391
氛氲,汉家,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
咫尺,知己,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
长安,黄叶,0.236705,1.857237,2,133,12,0.026017,0.002347,0.000391
思归,汉家,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
汉家,落叶,0.236705,1.857237,2,57,28,0.011150,0.005477,0.000391
今来,汉家,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
今来,知己,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
满地,长安,0.236705,1.857237,2,12,133,0.002347,0.026017,0.000391
平生,当年,0.236705,1.857237,2,84,19,0.016432,0.003717,0.000391
蓬莱,黄鹤,0.236705,1.857237,2,42,38,0.008216,0.007433,0.000391
秋草,黄鹤,0.236705,1.857237,2,42,38,0.008216,0.007433,0.000391
今来,天上,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
往来,黄鹤,0.236705,1.857237,2,42,38,0.008216,0.007433,0.000391
丹青,秋草,0.236705,1.857237,2,38,42,0.007433,0.008216,0.000391
月落,长安,0.236705,1.857237,2,12,133,0.002347,0.026017,0.000391
思归,游子,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
东西,扁舟,0.236705,1.857237,2,28,57,0.005477,0.011150,0.000391
平生,黄昏,0.236705,1.857237,2,84,19,0.016432,0.003717,0.000391
北斗,巫山,0.236705,1.857237,2,38,42,0.007433,0.008216,0.000391
浮云,细雨,0.236546,1.855985,2,94,17,0.018388,0.003326,0.000391
得意,空馀,0.236546,1.855985,2,47,34,0.009194,0.006651,0.000391
庭前,浮云,0.236546,1.855985,2,17,94,0.003326,0.018388,0.000391
日斜,浮云,0.236546,1.855985,2,17,94,0.003326,0.018388,0.000391
万物,天下,0.236509,1.759803,3,29,91,0.005673,0.017801,0.000587
伤心,天下,0.236509,1.759803,3,29,91,0.005673,0.017801,0.000587
丞相,天下,0.236509,1.759803,3,29,91,0.005673,0.017801,0.000587
仙人,白日,0.236468,1.559137,7,53,142,0.010368,0.027778,0.001369
松柏,绿水,0.236466,1.855359,2,41,39,0.008020,0.007629,0.000391
意气,路难,0.236466,1.855359,2,39,41,0.007629,0.008020,0.000391
松柏,纵横,0.236466,1.855359,2,41,39,0.008020,0.007629,0.000391
猿啼,相思,0.236466,1.855359,2,13,123,0.002543,0.024061,0.000391
使君,叹息,0.236466,1.855359,2,41,39,0.008020,0.007629,0.000391
他日,长沙,0.236466,1.855359,2,41,39,0.008020,0.007629,0.000391
他日,意气,0.236466,1.855359,2,41,39,0.008020,0.007629,0.000391
东流,落花,0.236458,1.759424,3,48,55,0.009390,0.010759,0.000587
北风,黄河,0.236458,1.759424,3,55,48,0.010759,0.009390,0.000587
宫中,明主,0.236458,1.759424,3,33,80,0.006455,0.015649,0.000587
自怜,黄金,0.236458,1.759424,3,20,132,0.003912,0.025822,0.000587
草木,鸡鸣,0.236458,1.759424,3,66,40,0.012911,0.007825,0.000587
东南,千里,0.236418,1.499394,9,48,214,0.009390,0.041862,0.001761
光辉,去年,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
年年,雨雪,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
年年,经过,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
出入,雨雪,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
出入,经过,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
明主,杜陵,0.236386,1.854734,2,80,20,0.015649,0.003912,0.000391
出入,读书,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
年年,读书,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
年年,憔悴,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
光辉,鸳鸯,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
出入,林下,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
年年,梅花,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
宁知,衣冠,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
君家,白雪,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
万事,鸡鸣,0.236386,1.854734,2,40,40,0.007825,0.007825,0.000391
千金,衣冠,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
千金,白雪,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
东海,白雪,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
光辉,宁知,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
不归,苍茫,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
万事,朝廷,0.236386,1.854734,2,40,40,0.007825,0.007825,0.000391
夕阳,宁知,0.236386,1.854734,2,50,32,0.009781,0.006260,0.000391
万事,飘飖,0.236386,1.854734,2,40,40,0.007825,0.007825,0.000391
自古,苍茫,0.236386,1.854734,2,32,50,0.006260,0.009781,0.000391
千年,白日,0.236310,1.637609,5,35,142,0.006847,0.027778,0.000978
天台,相忆,0.236230,2.017253,1,20,34,0.003912,0.006651,0.000196
君心,鸡鸣,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
朝廷,龙门,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
昔日,朝廷,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
春水,生死,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
公子,君心,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
公子,朱门,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
万事,庭前,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
庭前,鸡鸣,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
山下,阳春,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
公子,梦里,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
百尺,相忆,0.236230,2.017253,1,20,34,0.003912,0.006651,0.000196
月光,飘飖,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
同心,飘飖,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
相忆,风飘,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
玉树,空馀,0.236230,2.017253,1,20,34,0.003912,0.006651,0.000196
秋雨,空馀,0.236230,2.017253,1,20,34,0.003912,0.006651,0.000196
城下,飘飖,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
空馀,须臾,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
朝廷,朱门,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
夜深,飘飖,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
干戈,日斜,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
万事,昔日,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
干戈,庭前,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
同心,干戈,0.236230,2.017253,1,17,40,0.003326,0.007825,0.000196
万事,龙门,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
干戈,细雨,0.236230,2.017253,1,40,17,0.007825,0.003326,0.000196
春水,晚来,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
春水,远客,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
相忆,远客,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
相忆,闲居,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
春水,望乡,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
古今,空馀,0.236230,2.017253,1,20,34,0.003912,0.006651,0.000196
空馀,闲居,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
春水,秋雨,0.236230,2.017253,1,34,20,0.006651,0.003912,0.000196
忆昔,悠悠,0.236153,1.757154,3,27,98,0.005282,0.019171,0.000587
秋水,落日,0.236110,1.593172,6,43,145,0.008412,0.028365,0.001174
将军,山川,0.236006,1.688161,4,105,36,0.020540,0.007042,0.000782
美人,风吹,0.235982,1.524419,8,65,137,0.012715,0.026800,0.001565
仙人,白雪,0.235950,1.755643,3,53,50,0.010368,0.009781,0.000587
桃李,楼台,0.235909,1.850991,2,73,22,0.014280,0.004304,0.000391
有情,行人,0.235909,1.850991,2,22,73,0.004304,0.014280,0.000391
楼台,行人,0.235909,1.850991,2,22,73,0.004304,0.014280,0.000391
叶落,春风,0.235909,1.850991,2,11,146,0.002152,0.028560,0.000391
春风,玉楼,0.235909,1.850991,2,146,11,0.028560,0.002152,0.000391
莲花,行人,0.235909,1.850991,2,22,73,0.004304,0.014280,0.000391
桃李,莲花,0.235909,1.850991,2,73,22,0.014280,0.004304,0.000391
春光,桃李,0.235909,1.850991,2,22,73,0.004304,0.014280,0.000391
明年,渭水,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
凤凰,管弦,0.235886,2.014316,1,62,11,0.012128,0.002152,0.000196
明时,渭水,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
公卿,鸟飞,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
莲花,鸟飞,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
山阴,所思,0.235886,2.014316,1,31,22,0.006064,0.004304,0.000196
分明,夜来,0.235886,2.014316,1,31,22,0.006064,0.004304,0.000196
先生,山阴,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
乾坤,风光,0.235886,2.014316,1,62,11,0.012128,0.002152,0.000196
消息,遥知,0.235886,2.014316,1,31,22,0.006064,0.004304,0.000196
归心,鸟飞,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
分明,青草,0.235886,2.014316,1,31,22,0.006064,0.004304,0.000196
先生,鸟飞,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
所思,消息,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
归心,消息,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
渭水,青草,0.235886,2.014316,1,31,22,0.006064,0.004304,0.000196
乾坤,逢人,0.235886,2.014316,1,62,11,0.012128,0.002152,0.000196
春光,消息,0.235886,2.014316,1,22,31,0.004304,0.006064,0.000196
分明,楼台,0.235886,2.014316,1,31,22,0.006064,0.004304,0.000196
乾坤,玉楼,0.235886,2.014316,1,62,11,0.012128,0.002152,0.000196
关山,白首,0.235849,1.754889,3,51,52,0.009977,0.010172,0.000587
白日,诸侯,0.235801,1.591089,6,142,44,0.027778,0.008607,0.001174
清风,相访,0.235751,1.849747,2,67,24,0.013106,0.004695,0.000391
清风,行乐,0.235751,1.849747,2,67,24,0.013106,0.004695,0.000391
南宫,天地,0.235751,1.849747,2,12,134,0.002347,0.026213,0.000391
富贵,长安,0.235730,1.590609,6,47,133,0.009194,0.026017,0.001174
百年,颜色,0.235697,1.753758,3,45,59,0.008803,0.011541,0.000587
人生,今日,0.235634,1.522176,8,75,119,0.014671,0.023279,0.001565
当时,月明,0.235592,1.848504,2,46,35,0.008998,0.006847,0.000391
潇湘,造化,0.235592,1.848504,2,46,35,0.008998,0.006847,0.000391
桃花,潺湲,0.235592,1.848504,2,70,23,0.013693,0.004499,0.000391
当时,造化,0.235592,1.848504,2,46,35,0.008998,0.006847,0.000391
当时,远山,0.235592,1.848504,2,46,35,0.008998,0.006847,0.000391
十年,相逢,0.235582,1.521840,8,93,96,0.018192,0.018779,0.001565
向东,白云,0.235563,1.684991,4,24,158,0.004695,0.030908,0.000782
月落,汉家,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
感激,旧游,0.235544,2.011388,1,38,18,0.007433,0.003521,0.000196
今朝,君恩,0.235544,2.011388,1,36,19,0.007042,0.003717,0.000196
山川,风景,0.235544,2.011388,1,36,19,0.007042,0.003717,0.000196
玉堂,衣裳,0.235544,2.011388,1,19,36,0.003717,0.007042,0.000196
山色,江流,0.235544,2.011388,1,19,36,0.003717,0.007042,0.000196
山川,相对,0.235544,2.011388,1,36,19,0.007042,0.003717,0.000196
昔年,萧萧,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
微雨,游子,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
天上,永日,0.235544,2.011388,1,57,12,0.011150,0.002347,0.000196
丹青,碧云,0.235544,2.011388,1,38,18,0.007433,0.003521,0.000196
丹青,微风,0.235544,2.011388,1,38,18,0.007433,0.003521,0.000196
丹青,百花,0.235544,2.011388,1,38,18,0.007433,0.003521,0.000196
游子,独自,0.235544,2.011388,1,57,12,0.011150,0.002347,0.000196
烟雨,萧萧,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
天上,独自,0.235544,2.011388,1,57,12,0.011150,0.002347,0.000196
垂杨,水清,0.235544,2.011388,1,19,36,0.003717,0.007042,0.000196
天外,黄鹤,0.235544,2.011388,1,18,38,0.003521,0.007433,0.000196
宛转,萧萧,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
宛转,扁舟,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
月落,萧萧,0.235544,2.011388,1,12,57,0.002347,0.011150,0.000196
君恩,山川,0.235544,2.011388,1,19,36,0.003717,0.007042,0.000196
对酒,山高,0.235544,2.011388,1,38,18,0.007433,0.003521,0.000196
当年,苍梧,0.235544,2.011388,1,19,36,0.003717,0.007042,0.000196
雨露,黄鹤,0.235544,2.011388,1,18,38,0.003521,0.007433,0.000196
北斗,碧云,0.235544,2.011388,1,38,18,0.007433,0.003521,0.000196
天上,黄叶,0.235544,2.011388,1,57,12,0.011150,0.002347,0.000196
