词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
凉风,向东,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
壮士,是非,0.198844,1.916192,1,23,98,0.001502,0.006399,0.000065
朝廷,黄昏,0.198844,1.916192,1,23,98,0.001502,0.006399,0.000065
人情,怜君,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
子孙,纵横,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
九重,百花,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
临风,怜君,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
怜君,游子,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
桃源,黄昏,0.198844,1.916192,1,23,98,0.001502,0.006399,0.000065
向东,圣主,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
人情,次第,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
九重,圣主,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
前程,鸡鸣,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
凉风,子孙,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
凉风,日斜,0.198844,1.916192,1,49,46,0.003199,0.003003,0.000065
九重,前程,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
向东,秋月,0.198844,1.916192,1,46,49,0.003003,0.003199,0.000065
不归,曲江,0.198826,1.778206,2,115,45,0.007508,0.002938,0.000131
不归,关山,0.198826,1.778206,2,115,45,0.007508,0.002938,0.000131
月满,梦中,0.198826,1.778206,2,69,75,0.004505,0.004897,0.000131
憔悴,明年,0.198826,1.778206,2,75,69,0.004897,0.004505,0.000131
新诗,明年,0.198826,1.778206,2,75,69,0.004897,0.004505,0.000131
楼上,题诗,0.198826,1.778206,2,69,75,0.004505,0.004897,0.000131
无限,秋声,0.198815,1.697494,3,165,51,0.010773,0.003330,0.000196
故园,春草,0.198815,1.697494,3,99,85,0.006464,0.005550,0.000196
白发,相亲,0.198815,1.697494,3,165,51,0.010773,0.003330,0.000196
无限,高秋,0.198815,1.697494,3,165,51,0.010773,0.003330,0.000196
无情,阑干,0.198815,1.697494,3,99,85,0.006464,0.005550,0.000196
姓名,白发,0.198815,1.697494,3,51,165,0.003330,0.010773,0.000196
功成,长江,0.198798,1.915748,1,55,41,0.003591,0.002677,0.000065
太守,西风,0.198774,1.697138,3,61,138,0.003983,0.009010,0.000196
仙人,还家,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
仙人,头白,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
梨花,走马,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
中原,八月,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
山高,相识,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
池上,满地,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
相识,走马,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
梧桐,池上,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
梨花,花前,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
满地,花前,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
满地,闭门,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
头白,满地,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
梨花,风景,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
满地,风景,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
满地,还家,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
满地,走马,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
帝乡,还家,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
月色,满地,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
中原,风景,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
诸侯,风景,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
山高,晚来,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
山高,满地,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
山高,诸侯,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
相识,闭门,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
花前,诸侯,0.198752,1.915305,1,47,48,0.003069,0.003134,0.000065
梧桐,还家,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
梧桐,花前,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
徘徊,花前,0.198752,1.915305,1,48,47,0.003134,0.003069,0.000065
山水,造化,0.198719,1.777240,2,74,70,0.004832,0.004570,0.000131
水清,终日,0.198719,1.777240,2,35,148,0.002285,0.009663,0.000131
旌旗,经年,0.198719,1.777240,2,74,70,0.004832,0.004570,0.000131
多病,往事,0.198719,1.777240,2,74,70,0.004832,0.004570,0.000131
终日,芳菲,0.198719,1.777240,2,148,35,0.009663,0.002285,0.000131
别离,烟波,0.198718,1.639495,4,145,82,0.009467,0.005354,0.000261
太守,莲花,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
沧浪,猿声,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
太守,楚客,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
朝朝,颜色,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
城中,玉楼,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
沧浪,莲花,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
今夜,城中,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
所以,红尘,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
所以,沧浪,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
心事,颜色,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
红尘,霄汉,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
大道,红尘,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
今夜,心事,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
心事,男儿,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
红尘,莲花,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
朝朝,沧浪,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
沧浪,霄汉,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
城中,白首,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
城中,太守,0.198706,1.914862,1,37,61,0.002416,0.003983,0.000065
太守,所以,0.198706,1.914862,1,61,37,0.003983,0.002416,0.000065
迢递,马嘶,0.198654,1.776661,2,71,73,0.004636,0.004766,0.000131
向人,岁月,0.198654,1.776661,2,73,71,0.004766,0.004636,0.000131
翡翠,裴回,0.198654,1.776661,2,71,73,0.004636,0.004766,0.000131
老去,长安,0.198632,1.776468,2,27,192,0.001763,0.012536,0.000131
寂寞,歌舞,0.198616,1.638654,4,175,68,0.011426,0.004440,0.000261
夜来,玉楼,0.198611,1.776275,2,85,61,0.005550,0.003983,0.000131
春草,风光,0.198611,1.776275,2,85,61,0.005550,0.003983,0.000131
孤舟,沧浪,0.198611,1.776275,2,85,61,0.005550,0.003983,0.000131
孤舟,风光,0.198611,1.776275,2,85,61,0.005550,0.003983,0.000131
沧浪,离别,0.198611,1.776275,2,61,85,0.003983,0.005550,0.000131
太守,草木,0.198611,1.776275,2,61,85,0.003983,0.005550,0.000131
少年,水边,0.198577,1.594018,5,202,77,0.013189,0.005027,0.000326
长安,马蹄,0.198575,1.638318,4,192,62,0.012536,0.004048,0.000261
日月,湖上,0.198568,1.775890,2,133,39,0.008684,0.002546,0.000131
从容,翠微,0.198568,1.775890,2,57,91,0.003722,0.005941,0.000131
丞相,日月,0.198568,1.775890,2,39,133,0.002546,0.008684,0.000131
临水,终日,0.198524,1.695002,3,57,148,0.003722,0.009663,0.000196
相对,终日,0.198524,1.695002,3,57,148,0.003722,0.009663,0.000196
春色,游人,0.198524,1.695002,3,114,74,0.007443,0.004832,0.000196
主人,南北,0.198524,1.695002,3,111,76,0.007247,0.004962,0.000196
今朝,南宫,0.198522,1.913091,1,119,19,0.007770,0.001241,0.000065
凤凰,黄金,0.198484,1.557087,6,107,181,0.006986,0.011818,0.000392
无力,百里,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
岁寒,自然,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
无力,远客,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
使君,满眼,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
使君,雨雪,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
百里,高台,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
归路,清净,0.198476,1.912649,1,78,29,0.005093,0.001893,0.000065
才子,梦里,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
湖上,自然,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
月下,梦里,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
月落,金谷,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
岁寒,月下,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
丞相,吾道,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
月下,金谷,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
人稀,吾道,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
吾道,溪水,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
双阙,自然,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
梦里,自然,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
岁寒,独立,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
吾道,满眼,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
无力,金谷,0.198476,1.912649,1,58,39,0.003787,0.002546,0.000065
新月,鹦鹉,0.198476,1.912649,1,29,78,0.001893,0.005093,0.000065
归路,新月,0.198476,1.912649,1,78,29,0.005093,0.001893,0.000065
梦里,独立,0.198476,1.912649,1,39,58,0.002546,0.003787,0.000065
明日,江流,0.198476,1.912649,1,87,26,0.005680,0.001698,0.000065
去年,江流,0.198476,1.912649,1,87,26,0.005680,0.001698,0.000065
有情,阳城,0.198476,1.912649,1,87,26,0.005680,0.001698,0.000065
万国,去年,0.198476,1.912649,1,26,87,0.001698,0.005680,0.000065
故乡,波涛,0.198440,1.694291,3,134,63,0.008749,0.004113,0.000196
多少,眼前,0.198440,1.694291,3,126,67,0.008227,0.004375,0.000196
伤心,落日,0.198440,1.694291,3,63,134,0.004113,0.008749,0.000196
向人,骑马,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
往来,骑马,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
思量,骑马,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
昆仑,裴回,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
依然,别后,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
蛟龙,裴回,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
登高,马嘶,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
往来,未央,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
依然,吟诗,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
相访,马嘶,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
昆仑,马嘶,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
登高,裴回,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
向人,金陵,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
人世,向人,0.198431,1.912207,1,31,73,0.002024,0.004766,0.000065
别后,春深,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
向人,未央,0.198431,1.912207,1,73,31,0.004766,0.002024,0.000065
古来,是非,0.198417,1.774541,2,53,98,0.003460,0.006399,0.000131
摇落,黄昏,0.198417,1.774541,2,53,98,0.003460,0.006399,0.000131
人间,花满,0.198399,1.556416,6,323,60,0.021089,0.003917,0.000392
断肠,高楼,0.198385,1.693817,3,82,103,0.005354,0.006725,0.000196
秋色,高楼,0.198385,1.693817,3,82,103,0.005354,0.006725,0.000196
寒食,月明,0.198369,1.592348,5,76,205,0.004962,0.013385,0.000326
归来,欢娱,0.198339,1.911323,1,151,15,0.009859,0.000979,0.000065
单于,高楼,0.198293,1.910882,1,22,103,0.001436,0.006725,0.000065
玲珑,高楼,0.198293,1.910882,1,22,103,0.001436,0.006725,0.000065
月中,碧云,0.198288,1.692989,3,107,79,0.006986,0.005158,0.000196
凤凰,碧云,0.198288,1.692989,3,107,79,0.006986,0.005158,0.000196
山下,碧云,0.198288,1.692989,3,107,79,0.006986,0.005158,0.000196
乾坤,自由,0.198288,1.773387,2,80,65,0.005223,0.004244,0.000131
千万,花下,0.198288,1.773387,2,100,52,0.006529,0.003395,0.000131
世间,海上,0.198260,1.692752,3,95,89,0.006203,0.005811,0.000196
人心,秋声,0.198245,1.773002,2,102,51,0.006660,0.003330,0.000131
人心,依稀,0.198245,1.773002,2,102,51,0.006660,0.003330,0.000131
当时,无情,0.198241,1.555178,6,196,99,0.012797,0.006464,0.000392
八月,归去,0.198230,1.635466,4,47,254,0.003069,0.016584,0.000261
千年,千金,0.198223,1.772810,2,121,43,0.007900,0.002808,0.000131
世事,春来,0.198202,1.910000,1,28,81,0.001828,0.005289,0.000065
微风,日照,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
公卿,紫微,0.198202,1.910000,1,81,28,0.005289,0.001828,0.000065
楼前,牡丹,0.198202,1.910000,1,36,63,0.002350,0.004113,0.000065
牡丹,风波,0.198202,1.910000,1,63,36,0.004113,0.002350,0.000065
来往,风波,0.198202,1.910000,1,63,36,0.004113,0.002350,0.000065
十载,西山,0.198202,1.910000,1,54,42,0.003526,0.002742,0.000065
太平,日晚,0.198202,1.910000,1,84,27,0.005484,0.001763,0.000065
万物,衣裳,0.198202,1.910000,1,28,81,0.001828,0.005289,0.000065
淹留,黄叶,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
对酒,江湖,0.198202,1.910000,1,28,81,0.001828,0.005289,0.000065
太平,老去,0.198202,1.910000,1,84,27,0.005484,0.001763,0.000065
莺啼,雨中,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
衣裳,飞鸟,0.198202,1.910000,1,81,28,0.005289,0.001828,0.000065
携手,日照,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
白蘋,西山,0.198202,1.910000,1,54,42,0.003526,0.002742,0.000065
他人,青天,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
世上,白蘋,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
携手,石上,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
微风,白蘋,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
伤心,寥落,0.198202,1.910000,1,63,36,0.004113,0.002350,0.000065
携手,白蘋,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
十载,思归,0.198202,1.910000,1,54,42,0.003526,0.002742,0.000065
微风,石上,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
思归,雨中,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
云深,风波,0.198202,1.910000,1,63,36,0.004113,0.002350,0.000065
思归,白蘋,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
公卿,飞鸟,0.198202,1.910000,1,81,28,0.005289,0.001828,0.000065
对酒,春来,0.198202,1.910000,1,28,81,0.001828,0.005289,0.000065
早晚,老去,0.198202,1.910000,1,84,27,0.005484,0.001763,0.000065
太平,花间,0.198202,1.910000,1,84,27,0.005484,0.001763,0.000065
世上,鹧鸪,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
花间,茫茫,0.198202,1.910000,1,27,84,0.001763,0.005484,0.000065
珍重,风波,0.198202,1.910000,1,63,36,0.004113,0.002350,0.000065
云深,富贵,0.198202,1.910000,1,63,36,0.004113,0.002350,0.000065
兄弟,叶落,0.198202,1.910000,1,54,42,0.003526,0.002742,0.000065
万事,鹧鸪,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
西山,黄叶,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
汉家,波涛,0.198202,1.910000,1,36,63,0.002350,0.004113,0.000065
双飞,日照,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
十载,叶落,0.198202,1.910000,1,54,42,0.003526,0.002742,0.000065
帝城,春来,0.198202,1.910000,1,28,81,0.001828,0.005289,0.000065
帝城,衣裳,0.198202,1.910000,1,28,81,0.001828,0.005289,0.000065
思归,黄叶,0.198202,1.910000,1,42,54,0.002742,0.003526,0.000065
花发,门前,0.198191,1.692161,3,60,141,0.003917,0.009206,0.000196
十年,台上,0.198149,1.691807,3,217,39,0.014168,0.002546,0.000196
十年,梦里,0.198149,1.691807,3,217,39,0.014168,0.002546,0.000196
千门,春风,0.198137,1.590488,5,43,363,0.002808,0.023701,0.000326
烟霞,鸡鸣,0.198135,1.691688,3,184,46,0.012014,0.003003,0.000196
世上,消息,0.198116,1.771849,2,42,124,0.002742,0.008096,0.000131
管弦,茫茫,0.198116,1.771849,2,62,84,0.004048,0.005484,0.000131
太平,歌声,0.198116,1.771849,2,84,62,0.005484,0.004048,0.000131
草堂,近来,0.198116,1.771849,2,84,62,0.005484,0.004048,0.000131
古今,太平,0.198116,1.771849,2,62,84,0.004048,0.005484,0.000131
茫茫,路长,0.198116,1.771849,2,84,62,0.005484,0.004048,0.000131
双飞,消息,0.198116,1.771849,2,42,124,0.002742,0.008096,0.000131
草堂,道路,0.198116,1.771849,2,84,62,0.005484,0.004048,0.000131
草堂,马蹄,0.198116,1.771849,2,84,62,0.005484,0.004048,0.000131
草堂,路长,0.198116,1.771849,2,84,62,0.005484,0.004048,0.000131
消息,莺啼,0.198116,1.771849,2,124,42,0.008096,0.002742,0.000131
空山,草堂,0.198116,1.771849,2,62,84,0.004048,0.005484,0.000131
尘土,茫茫,0.198116,1.771849,2,62,84,0.004048,0.005484,0.000131
参差,秋水,0.198067,1.634126,4,139,86,0.009075,0.005615,0.000261
人生,苍茫,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
人生,杯酒,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
月光,迢递,0.198019,1.908238,1,32,71,0.002089,0.004636,0.000065
浮生,相知,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
深处,苍茫,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
独行,翡翠,0.198019,1.908238,1,32,71,0.002089,0.004636,0.000065
圣朝,岁月,0.198019,1.908238,1,32,71,0.002089,0.004636,0.000065
岁月,花飞,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
人生,阳春,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
岁月,庭前,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
人生,松风,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
人生,萧索,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
浮生,萧索,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
深处,花飞,0.198019,1.908238,1,71,32,0.004636,0.002089,0.000065
昔时,深处,0.198019,1.908238,1,32,71,0.002089,0.004636,0.000065
生死,青云,0.197987,1.770698,2,33,158,0.002155,0.010316,0.000131
无穷,林下,0.197987,1.770698,2,79,66,0.005158,0.004309,0.000131
凄凉,无穷,0.197987,1.770698,2,66,79,0.004309,0.005158,0.000131
寻常,流水,0.197969,1.690272,3,52,163,0.003395,0.010642,0.000196
人皆,先生,0.197966,1.770506,2,35,149,0.002285,0.009728,0.000131
流水,萧索,0.197944,1.770314,2,163,32,0.010642,0.002089,0.000131
杨柳,汀洲,0.197942,1.690036,3,157,54,0.010251,0.003526,0.000196
朝朝,门前,0.197923,1.770123,2,37,141,0.002416,0.009206,0.000131
城中,江南,0.197923,1.770123,2,37,141,0.002416,0.009206,0.000131
相对,风雨,0.197905,1.632789,4,57,210,0.003722,0.013711,0.000261
往来,行人,0.197885,1.632622,4,73,164,0.004766,0.010708,0.000261
行人,马嘶,0.197885,1.632622,4,164,73,0.010708,0.004766,0.000261
竹林,翠微,0.197882,1.906918,1,25,91,0.001632,0.005941,0.000065
丹砂,翠微,0.197882,1.906918,1,25,91,0.001632,0.005941,0.000065
水清,谢公,0.197882,1.906918,1,35,65,0.002285,0.004244,0.000065
谢公,风烟,0.197882,1.906918,1,65,35,0.004244,0.002285,0.000065
昨夜,老人,0.197882,1.906918,1,91,25,0.005941,0.001632,0.000065
昨夜,望乡,0.197882,1.906918,1,91,25,0.005941,0.001632,0.000065
昨夜,绿水,0.197882,1.906918,1,91,25,0.005941,0.001632,0.000065
汉宫,自由,0.197882,1.906918,1,35,65,0.002285,0.004244,0.000065
物外,谢公,0.197882,1.906918,1,35,65,0.002285,0.004244,0.000065
物外,自由,0.197882,1.906918,1,35,65,0.002285,0.004244,0.000065
花落,门前,0.197876,1.521816,7,166,141,0.010838,0.009206,0.000457
山中,草堂,0.197859,1.689328,3,101,84,0.006594,0.005484,0.000196
君王,太平,0.197859,1.689328,3,101,84,0.006594,0.005484,0.000196
万事,少年,0.197859,1.689328,3,42,202,0.002742,0.013189,0.000196
关山,潇湘,0.197858,1.769548,2,45,116,0.002938,0.007574,0.000131
清净,落花,0.197858,1.769548,2,29,180,0.001893,0.011752,0.000131
依旧,泉声,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
依旧,旧游,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
婵娟,有情,0.197858,1.769548,2,60,87,0.003917,0.005680,0.000131
有情,花发,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
明日,花满,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
叹息,风吹,0.197858,1.769548,2,20,261,0.001306,0.017041,0.000131
须臾,风吹,0.197858,1.769548,2,20,261,0.001306,0.017041,0.000131
别离,富贵,0.197858,1.769548,2,145,36,0.009467,0.002350,0.000131
旧游,有情,0.197858,1.769548,2,60,87,0.003917,0.005680,0.000131
去年,青春,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
依旧,读书,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
去年,孤云,0.197858,1.769548,2,87,60,0.005680,0.003917,0.000131
半夜,月满,0.197818,1.688975,3,123,69,0.008031,0.004505,0.000196
半夜,绮罗,0.197818,1.688975,3,123,69,0.008031,0.004505,0.000196
主人,门前,0.197802,1.587801,5,111,141,0.007247,0.009206,0.000326
丹青,萧条,0.197791,1.906039,1,33,69,0.002155,0.004505,0.000065
丹青,月满,0.197791,1.906039,1,33,69,0.002155,0.004505,0.000065
壮士,年少,0.197791,1.906039,1,23,99,0.001502,0.006464,0.000065
丹青,明时,0.197791,1.906039,1,33,69,0.002155,0.004505,0.000065
年少,霓裳,0.197791,1.906039,1,99,23,0.006464,0.001502,0.000065
年少,桃源,0.197791,1.906039,1,99,23,0.006464,0.001502,0.000065
他乡,萧条,0.197791,1.906039,1,33,69,0.002155,0.004505,0.000065
空馀,萧条,0.197791,1.906039,1,33,69,0.002155,0.004505,0.000065
楼上,空馀,0.197791,1.906039,1,69,33,0.004505,0.002155,0.000065
相随,秋风,0.197764,1.631620,4,56,214,0.003656,0.013972,0.000261
春草,江南,0.197753,1.631537,4,85,141,0.005550,0.009206,0.000261
江南,阑干,0.197753,1.631537,4,141,85,0.009206,0.005550,0.000261
英雄,闲居,0.197745,1.905600,1,67,34,0.004375,0.002220,0.000065
扬州,莓苔,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
钓鱼,闲居,0.197745,1.905600,1,67,34,0.004375,0.002220,0.000065
落叶,行路,0.197745,1.905600,1,67,34,0.004375,0.002220,0.000065
光辉,细雨,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
天寒,路岐,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
天寒,钓鱼,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
咫尺,莓苔,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
干戈,逢人,0.197745,1.905600,1,67,34,0.004375,0.002220,0.000065
千秋,英雄,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
扬州,钓鱼,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
千秋,相寻,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
咫尺,烟雨,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
扬州,落叶,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
山头,钓鱼,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
山头,落叶,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
天寒,莓苔,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
天寒,落叶,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
天寒,花枝,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
天寒,英雄,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
明主,英雄,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
明主,钓鱼,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
咫尺,眼前,0.197745,1.905600,1,34,67,0.002220,0.004375,0.000065
先生,白玉,0.197735,1.688268,3,149,57,0.009728,0.003722,0.000196
临水,先生,0.197735,1.688268,3,57,149,0.003722,0.009728,0.000196
去年,落花,0.197731,1.587226,5,87,180,0.005680,0.011752,0.000326
肠断,花枝,0.197730,1.768399,2,78,67,0.005093,0.004375,0.000131
故乡,梦里,0.197730,1.768399,2,134,39,0.008749,0.002546,0.000131
江水,鹦鹉,0.197730,1.768399,2,67,78,0.004375,0.005093,0.000131
东流,江水,0.197730,1.768399,2,78,67,0.005093,0.004375,0.000131
明朝,烟雨,0.197730,1.768399,2,78,67,0.005093,0.004375,0.000131
干戈,归路,0.197730,1.768399,2,67,78,0.004375,0.005093,0.000131
人心,白日,0.197729,1.551167,6,102,191,0.006660,0.012471,0.000392
春来,终日,0.197723,1.631286,4,81,148,0.005289,0.009663,0.000261
含情,摇落,0.197699,1.905161,1,43,53,0.002808,0.003460,0.000065
古来,始知,0.197699,1.905161,1,53,43,0.003460,0.002808,0.000065
始知,心期,0.197699,1.905161,1,43,53,0.002808,0.003460,0.000065
御沟,心期,0.197699,1.905161,1,43,53,0.002808,0.003460,0.000065
弟子,鱼龙,0.197699,1.905161,1,53,43,0.003460,0.002808,0.000065
弟子,得意,0.197699,1.905161,1,53,43,0.003460,0.002808,0.000065
千门,摇落,0.197699,1.905161,1,43,53,0.002808,0.003460,0.000065
得意,摇落,0.197699,1.905161,1,43,53,0.002808,0.003460,0.000065
来往,梦魂,0.197666,1.767825,2,63,83,0.004113,0.005419,0.000131
梦魂,波涛,0.197666,1.767825,2,83,63,0.005419,0.004113,0.000131
桃李,牡丹,0.197666,1.767825,2,83,63,0.005419,0.004113,0.000131
来往,桃李,0.197666,1.767825,2,63,83,0.004113,0.005419,0.000131
暮雨,桃李,0.197666,1.767825,2,63,83,0.004113,0.005419,0.000131
九衢,白马,0.197654,1.904723,1,57,40,0.003722,0.002612,0.000065
家贫,花发,0.197654,1.904723,1,38,60,0.002481,0.003917,0.000065
相对,罗衣,0.197654,1.904723,1,57,40,0.003722,0.002612,0.000065
白马,相对,0.197654,1.904723,1,40,57,0.002612,0.003722,0.000065
寒食,白露,0.197654,1.904723,1,76,30,0.004962,0.001959,0.000065
宫中,寒食,0.197654,1.904723,1,30,76,0.001959,0.004962,0.000065
白玉,白马,0.197654,1.904723,1,57,40,0.003722,0.002612,0.000065
所思,遥知,0.197654,1.904723,1,60,38,0.003917,0.002481,0.000065
白玉,菊花,0.197654,1.904723,1,57,40,0.003722,0.002612,0.000065
