phrase,degree,degree_centrality,betweenness,closeness,eigenvector,pagerank,frequency,probability,degree_centrality_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,avg_rank
离别,7,0.011023622047244094,0.0019871333118060557,1.0287702452142087,0.01978607786223738,0.0010444252970379557,85,0.00555,331.5,262.5,273.0,240.0,365.0,294.4
天地,9,0.014173228346456693,0.0008594351573561191,1.025616722272671,0.01730208040647536,0.0013424874504011915,132,0.008618,264.5,373.0,279.0,274.0,283.0,294.7
陌上,9,0.014173228346456693,0.0009289848232693311,1.0118123482876018,0.017490314448323746,0.0013657295101760767,38,0.002481,264.5,357.5,312.0,272.0,277.0,296.6
苍梧,9,0.014173228346456693,0.0025311110559129634,1.0037742036517046,0.009621186831780376,0.001423139317274617,35,0.002285,264.5,238.0,330.0,385.0,267.0,296.9
流水,6,0.009448818897637795,0.001525124816811148,1.0563577770336325,0.021861933187926376,0.0009694195649028119,163,0.010642,367.5,293.0,220.0,219.0,386.0,297.1
连天,9,0.014173228346456693,0.0011624729874065427,1.0132505373714389,0.013181775392284083,0.0013964618370540605,52,0.003395,264.5,326.0,310.0,321.0,271.0,298.5
猿声,8,0.012598425196850394,0.004138205121836111,0.9481878969811679,0.010057271242552193,0.0015384220436879194,37,0.002416,297.0,155.0,439.0,371.0,232.0,298.8
白蘋,9,0.014173228346456693,0.0017561290643086018,0.9595290081598725,0.01253989004099893,0.0015729024511993905,54,0.003526,264.5,278.0,413.0,330.0,218.0,300.7
逢人,6,0.009448818897637795,0.003845102958344718,0.9812456936641991,0.015257140011840378,0.0012419801018532916,34,0.00222,367.5,166.0,371.0,293.0,307.0,300.9
辛苦,7,0.011023622047244094,0.0008345959909585435,1.042905577245683,0.02219858554423841,0.0011074453891979329,52,0.003395,331.5,377.5,244.0,209.0,347.0,301.8
游子,9,0.014173228346456693,0.0009687274895054522,1.0004913783419627,0.016518792092825155,0.001380187408055576,49,0.003199,264.5,352.0,335.0,283.0,275.0,301.9
水声,8,0.012598425196850394,0.003417869296306416,0.997460688142191,0.006451796631672113,0.0015342621331439822,56,0.003656,297.0,185.0,341.0,455.0,233.0,302.2
相寻,7,0.011023622047244094,0.002737276137012842,1.0058621455759984,0.013984472259707618,0.0012134839365526714,67,0.004375,331.5,228.0,326.0,311.0,316.0,302.5
人世,7,0.011023622047244094,0.0009041456568717554,1.0302871351186598,0.022133396448018403,0.0011229980722792022,31,0.002024,331.5,362.0,268.0,212.0,341.0,302.9
天寒,8,0.012598425196850394,0.004659827616185201,0.9690756188506984,0.006274439854885319,0.001558859300564418,34,0.00222,297.0,141.0,390.0,462.0,225.0,303.0
乾坤,9,0.014173228346456693,0.0006557539928959984,0.9982384534041061,0.0195708144144603,0.0013871990800293156,80,0.005223,264.5,400.5,339.0,244.0,273.0,304.2
城中,7,0.011023622047244094,0.0010084701557415733,1.0388928126316173,0.018053986662053895,0.0011589930179799987,37,0.002416,331.5,347.0,252.0,265.0,332.0,305.5
看花,7,0.011023622047244094,0.00041729799547927173,1.0448715427356214,0.0287806512053656,0.0010451772413874335,80,0.005223,331.5,442.0,238.0,158.0,364.0,306.7
风飘,8,0.012598425196850394,0.0008991778235922402,1.0250370480673803,0.014957899949782092,0.0012647135347744606,40,0.002612,297.0,364.5,280.0,298.0,302.0,308.3
秋声,8,0.012598425196850394,0.0048187982811296855,0.9415023505859047,0.007452635946211406,0.0015397354112165838,51,0.00333,297.0,137.0,451.0,432.0,231.0,309.6
竹林,8,0.012598425196850394,0.001506495442012966,1.011538107028359,0.010954890804802702,0.0013107053641677577,25,0.001632,297.0,296.0,315.0,356.0,289.0,310.6
造化,8,0.012598425196850394,0.0005414938274671502,1.0402524404023281,0.016906247911932317,0.001219807842579636,70,0.00457,297.0,415.0,249.0,278.0,315.0,310.8
肠断,9,0.014173228346456693,0.0018778409796567227,0.9880615787050292,0.0099093796648459,0.001346386921373155,78,0.005093,264.5,271.0,359.0,378.0,282.0,310.9
青门,9,0.014173228346456693,0.0011301820710896942,0.9914826936828535,0.01127382434161085,0.0013999041891754665,35,0.002285,264.5,333.0,349.0,352.0,270.0,313.7
长沙,8,0.012598425196850394,0.001552447899848481,0.996828280787532,0.011716267989395018,0.0012988676005309392,20,0.001306,297.0,291.0,343.0,346.0,293.0,314.0
北风,8,0.012598425196850394,0.0011724086539655729,1.0015570015876067,0.013572950521705105,0.0012489662826029764,44,0.002873,297.0,325.0,333.0,315.0,305.0,315.0
他乡,7,0.011023622047244094,0.0011475694875679972,1.0232692936011263,0.013353957810597547,0.0011404655443321813,33,0.002155,331.5,327.5,284.0,317.0,337.0,319.4
桃花,6,0.009448818897637795,0.0008047889912814526,1.0216206100628549,0.023234079797421384,0.001036407174544754,135,0.008814,367.5,384.5,288.0,197.0,370.0,321.4
日月,6,0.009448818897637795,0.0010879554882138156,1.0126621311342505,0.021252394390027986,0.001038047612506302,133,0.008684,367.5,339.0,311.0,225.0,368.0,322.1
明年,7,0.011023622047244094,0.0017635808142278744,1.015770304267404,0.011404252735327617,0.0010770930828129088,69,0.004505,331.5,277.0,304.0,351.0,352.0,323.1
岁寒,7,0.011023622047244094,0.0005613651605852108,1.0221560797274594,0.019098436487311358,0.0011321956654875417,39,0.002546,331.5,413.5,287.0,249.0,340.0,324.2
百年,6,0.009448818897637795,0.0015996423160038748,1.0155150679950828,0.01727782108231318,0.0009617329665266679,92,0.006007,367.5,288.0,305.0,275.0,391.0,325.3
落花,6,0.009448818897637795,0.002131200476911995,1.0082067441514884,0.013077963567904537,0.001037790080507178,180,0.011752,367.5,257.0,321.0,323.0,369.0,327.5
八月,7,0.011023622047244094,0.0009339526565488463,1.0232277039529285,0.012540250084818433,0.001139996084843534,47,0.003069,331.5,356.0,285.0,329.0,338.0,327.9
朱门,7,0.011023622047244094,0.0003676196626841203,1.0159166103136923,0.023084260352186713,0.0010932742586965698,72,0.004701,331.5,456.5,302.0,202.0,351.0,328.6
旌旗,8,0.012598425196850394,0.0014307359845003602,0.9657054953740396,0.011465422198987064,0.0012725811257889605,74,0.004832,297.0,305.5,396.0,350.0,299.0,329.5
湖上,6,0.009448818897637795,0.001500285650413572,1.0093686947688254,0.014466729378506162,0.0010401577549428347,39,0.002546,367.5,297.5,319.0,303.0,367.0,330.8
岐路,8,0.012598425196850394,0.0018927444794952682,0.9713307670519525,0.007040286610856204,0.0013804473260094637,51,0.00333,297.0,267.0,384.0,443.0,274.0,333.0
昨日,8,0.012598425196850394,0.000462008494994908,0.9989205978640142,0.0118765439048419,0.0013567766892497377,72,0.004701,297.0,433.0,337.0,343.0,278.0,337.6
始知,6,0.009448818897637795,0.0012543779030775727,1.018937716448446,0.012987181964097675,0.0009736111903768636,43,0.002808,367.5,317.0,295.0,325.0,384.0,337.7
风起,5,0.007874015748031496,0.0011475694875679972,1.0377793878411992,0.01901383861448716,0.0008248771912599512,120,0.007835,409.0,327.5,257.0,252.0,443.0,337.7
时节,7,0.011023622047244094,0.0004123301621997566,1.0191603101290378,0.017565450620336945,0.0010551305659771129,103,0.006725,331.5,443.5,293.0,269.0,360.0,339.4
南山,6,0.009448818897637795,0.0010581484885367246,0.9985693630402487,0.01752748579805603,0.001000580457706767,100,0.006529,367.5,343.0,338.0,270.0,379.0,339.5
闲居,8,0.012598425196850394,0.0015897066494448447,0.9370357001939728,0.008061089688747455,0.001523559819550972,34,0.00222,297.0,289.0,459.0,417.0,237.0,339.8
来往,6,0.009448818897637795,0.0008743386571946646,0.9891837323136596,0.019802530174824893,0.0010230276153752398,63,0.004113,367.5,369.5,355.0,239.0,374.0,341.0
年少,6,0.009448818897637795,0.0005216224943490897,1.0168864907292685,0.020638072054741528,0.0009400298222302635,99,0.006464,367.5,419.0,299.0,231.0,399.0,343.1
长江,9,0.014173228346456693,0.0014704786507364813,0.9578234582639816,0.005109064880657868,0.00148783304876839,41,0.002677,264.5,302.0,418.0,490.0,250.0,344.9
千载,5,0.007874015748031496,0.00043220149531781715,1.0434537798220898,0.023185635940399314,0.0008123739582130301,70,0.00457,409.0,439.5,241.0,198.0,446.0,346.7
珍重,5,0.007874015748031496,0.0006408504930574529,1.0083714505549244,0.0261696560065327,0.0008583890068634567,63,0.004113,409.0,405.5,320.0,170.0,430.0,346.9
今来,6,0.009448818897637795,0.0010780198216547852,1.0172566879877367,0.012526225181248263,0.0009328592978788899,83,0.005419,367.5,341.0,297.0,332.0,404.0,348.3
零落,6,0.009448818897637795,0.0006557539928959984,1.0162733580208592,0.01749228397467051,0.0009204941926821045,89,0.005811,367.5,400.5,301.0,271.0,408.0,349.6
风尘,7,0.011023622047244094,0.0019324871457313893,0.9536327192220956,0.008750952575279013,0.0011876596592476597,44,0.002873,331.5,266.0,429.0,397.0,325.0,349.7
得意,6,0.009448818897637795,0.0008147246578404829,0.9954758085755392,0.01688845593820282,0.0010048853300450716,43,0.002808,367.5,381.0,346.0,279.0,377.0,350.1
依稀,7,0.011023622047244094,0.000998534489182543,0.9899094121893279,0.009145091590449416,0.0011860081008572138,51,0.00333,331.5,348.0,352.0,394.0,327.0,350.5
少年,5,0.007874015748031496,0.0005067189945105442,1.0495066361858207,0.01975171730836665,0.0008019704535646905,202,0.013189,409.0,424.5,228.0,242.0,454.0,351.5
依然,6,0.009448818897637795,0.00039742666236121117,1.0275757293739405,0.01736967551440598,0.0009603264195331956,31,0.002024,367.5,448.0,276.0,273.0,393.0,351.5
古今,7,0.011023622047244094,0.0009538239896669067,0.9862380237447504,0.00986293997761325,0.0011504031729210856,62,0.004048,331.5,354.0,361.0,380.0,334.0,352.1
伤心,7,0.011023622047244094,0.001321443652351027,0.9559169403981242,0.008328333030622252,0.0012656784205475604,63,0.004113,331.5,313.0,422.0,407.0,301.0,354.9
孤城,6,0.009448818897637795,0.0009041456568717554,1.0016240205680638,0.012535719373364772,0.0009653740128663854,40,0.002612,367.5,362.0,332.0,331.0,389.0,356.3
年华,6,0.009448818897637795,0.00037258749596363547,1.0163102657022993,0.0167821728687313,0.0009782847337820068,45,0.002938,367.5,454.0,300.0,281.0,382.0,356.9
功名,8,0.012598425196850394,0.00053155816090812,0.9605100322187133,0.009590115407949561,0.0013690066904488785,43,0.002808,297.0,417.0,410.0,386.0,276.0,357.2
风动,6,0.009448818897637795,0.001212151320201694,0.9955547024479207,0.010693987774784431,0.0009509798078981035,45,0.002938,367.5,320.5,345.0,362.0,396.0,358.2
君王,6,0.009448818897637795,0.0003278769964479992,1.0004858926699407,0.021404270888610168,0.0009456702133960178,101,0.006594,367.5,468.0,336.0,224.0,398.0,358.7
日落,6,0.009448818897637795,0.0008395638242380585,1.0144181455590577,0.012045736245752392,0.0009320319592551872,36,0.00235,367.5,375.5,306.0,339.0,407.0,359.0
青草,7,0.011023622047244094,0.0009041456568717554,0.9739855664235302,0.00913675068041404,0.0011692524666015811,59,0.003852,331.5,362.0,379.0,395.0,330.0,359.5
流年,6,0.009448818897637795,0.0003775553292431506,0.985012226150139,0.02199493939879073,0.0009339143171228453,75,0.004897,367.5,452.0,363.0,214.0,402.0,359.7
汀洲,7,0.011023622047244094,0.00320922029856678,0.9506171458907343,0.003560388484522133,0.0012267212416751674,54,0.003526,331.5,196.0,435.0,525.0,311.0,359.7
花落,5,0.007874015748031496,0.00012916366526739362,1.0388274435634497,0.02414645542810134,0.0008513256194525683,166,0.010838,409.0,524.0,254.0,187.0,432.0,361.2
白首,6,0.009448818897637795,0.0038252316252266575,0.933542331360139,0.004505921216755372,0.0012456009028820833,61,0.003983,367.5,168.0,465.0,502.0,306.0,361.7
城下,7,0.011023622047244094,0.0009488561563873916,0.9849136342650653,0.008157621311873193,0.0011037265379687565,30,0.001959,331.5,355.0,364.0,412.0,349.0,362.3
太守,7,0.011023622047244094,0.0008345959909585435,0.9826482030484082,0.009227895005824814,0.0011138213427132387,61,0.003983,331.5,377.5,369.0,393.0,345.0,363.2
白雪,7,0.011023622047244094,0.001887776646215753,0.9606440763017654,0.005342055210533547,0.0011982540145499356,50,0.003265,331.5,269.5,409.0,485.0,322.0,363.4
皎然,9,0.014173228346456693,0.0011326659877294518,0.864496437713775,0.004203676786785134,0.0019564245640228,7,0.000457,264.5,331.5,552.0,512.0,163.0,364.6
日暮,6,0.009448818897637795,0.0007749819916043618,0.9892987892713703,0.013186554346248103,0.0009586554540063326,105,0.006856,367.5,390.0,354.0,320.0,394.0,365.1
纵横,7,0.011023622047244094,0.0009140813234307857,0.980301943959596,0.007770256958310908,0.001145543364133603,49,0.003199,331.5,359.5,372.0,427.0,336.0,365.2
相识,6,0.009448818897637795,0.0014754464840159964,0.9665479357660248,0.008287925801701908,0.0010675454287049787,48,0.003134,367.5,301.0,395.0,409.0,356.0,365.7
游人,7,0.011023622047244094,0.0013065401525124817,0.959863009318731,0.006817036917747906,0.0011606139283744064,74,0.004832,331.5,315.0,412.0,447.0,331.0,367.3
碧云,7,0.011023622047244094,0.0016145458158424203,0.9691924889804377,0.0043080864394745835,0.0011893811024417755,79,0.005158,331.5,287.0,389.0,507.0,324.0,367.7
黄金,5,0.007874015748031496,0.00023845599741672668,1.0117704949903752,0.02521014460354903,0.0008035491953671317,181,0.011818,409.0,487.0,313.0,181.0,452.0,368.4
春草,6,0.009448818897637795,0.001564867483047269,0.9619830028571515,0.007973142778202692,0.0010577819106422166,85,0.00555,367.5,290.0,406.0,420.0,359.0,368.5
沧海,5,0.007874015748031496,0.0,1.038270046939731,0.03495856153628691,0.0007998697405170305,86,0.005615,409.0,601.0,255.0,124.0,455.0,368.8
马上,7,0.011023622047244094,0.0016542884820785414,0.9532418938673685,0.0051211877683847076,0.001200607328878744,72,0.004701,331.5,283.0,431.0,489.0,320.0,370.9
花枝,6,0.009448818897637795,0.00046697632827442313,1.0140308364829158,0.01109741742849927,0.0009472577553591016,67,0.004375,367.5,431.5,307.0,355.0,397.0,371.6
子孙,7,0.011023622047244094,0.0006011078268213319,0.9711362136788901,0.00875028103334314,0.0011167180114145109,46,0.003003,331.5,408.0,385.0,398.0,342.0,372.9
武陵,7,0.011023622047244094,0.0009140813234307857,0.9365531673320326,0.007868701647689151,0.001273567679970747,40,0.002612,331.5,359.5,460.0,424.0,298.0,374.6
黄昏,6,0.009448818897637795,0.0007104001589706649,0.9842305282784976,0.010872224290689776,0.00096116337281218,98,0.006399,367.5,397.0,366.0,357.0,392.0,375.9
春日,5,0.007874015748031496,0.00034774832956605976,1.0050913686776788,0.021583589322069902,0.0007757102818318666,62,0.004048,409.0,461.0,327.0,223.0,462.0,376.4
楼台,4,0.006299212598425197,0.0032042524652872648,0.9259055703145471,0.009898675606969387,0.000999014139489394,128,0.008357,460.5,198.0,474.0,379.0,380.0,378.3
南北,5,0.007874015748031496,0.000675625326014059,0.9848739797132091,0.010616892631016317,0.0010415186019200123,76,0.004962,409.0,398.0,365.0,363.0,366.0,380.2
月夜,5,0.007874015748031496,0.001644352815519511,0.9898129619031356,0.007262761719173989,0.0008844608531496618,50,0.003265,409.0,284.0,353.0,440.0,418.0,380.8
愁人,7,0.011023622047244094,0.00040736232892024145,0.9558131077346671,0.010382923741256659,0.001105492651398459,43,0.002808,331.5,445.0,423.0,365.0,348.0,382.5
圣主,5,0.007874015748031496,0.0005762686604237562,0.9965316398936908,0.014546598263667667,0.0008104952581541399,49,0.003199,409.0,411.0,344.0,302.0,448.0,382.8
青苔,6,0.009448818897637795,0.0010929233214933306,0.9676298231447581,0.0063417831459539956,0.0010628226995591434,37,0.002416,367.5,338.0,393.0,458.0,358.0,382.9
裴回,5,0.007874015748031496,0.0002533594972552721,1.023578489978067,0.014325416069762365,0.0008458738973283235,73,0.004766,409.0,483.0,281.0,306.0,436.0,383.0
清秋,5,0.007874015748031496,0.00302541046722472,0.9379701866368203,0.004772941102534283,0.001115331761421614,51,0.00333,409.0,213.0,456.0,496.0,343.0,383.4
山河,6,0.009448818897637795,0.0006458183263369681,0.9594935025094548,0.009925588478182505,0.0010689792472654614,75,0.004897,367.5,403.5,414.0,377.0,355.0,383.4
客心,4,0.006299212598425197,0.0033681909635112643,0.9515259519045768,0.007152049956151115,0.0009382060578415249,23,0.001502,460.5,190.0,433.0,441.0,400.0,384.9
东风,6,0.009448818897637795,0.0008942099903127251,0.9738138182444813,0.007494430964332961,0.0009623184557894102,211,0.013776,367.5,366.0,381.0,431.0,390.0,387.1
九衢,7,0.011023622047244094,0.0003378126630070295,0.9429865351205103,0.009254423537224441,0.0012500496162061183,57,0.003722,331.5,463.5,449.0,391.0,304.0,387.8
物外,4,0.006299212598425197,0.0018430661467001167,0.953294150271531,0.010046571257557913,0.0009149212714630773,35,0.002285,460.5,273.0,430.0,372.0,410.0,389.1
楚水,5,0.007874015748031496,0.0035122581286172036,0.9142266969931738,0.0032335615275347323,0.0011151899813613875,41,0.002677,409.0,181.0,497.0,531.0,344.0,392.4
王孙,7,0.011023622047244094,0.0005911721602623016,0.9438811872684578,0.006369258550294242,0.001200735915901351,90,0.005876,331.5,409.0,446.0,457.0,319.0,392.5
松风,4,0.006299212598425197,0.00020864899773963586,1.015909143588016,0.02017755610510956,0.0007448028824443563,32,0.002089,460.5,494.5,303.0,235.0,478.0,394.2
高台,6,0.009448818897637795,0.0005663329938647259,0.9483341832050398,0.008296530966329584,0.001099165654840021,58,0.003787,367.5,412.0,438.0,408.0,350.0,395.1
雨雪,8,0.012598425196850394,0.0007153679922501801,0.9046568871566573,0.003594294028565928,0.0014865290086673519,39,0.002546,297.0,396.0,507.0,524.0,253.0,395.4
雨后,4,0.006299212598425197,0.0031496062992125984,0.9162060630659089,0.007408649142338517,0.0009687752490461081,56,0.003656,460.5,206.5,493.0,434.0,387.0,396.2
江湖,4,0.006299212598425197,0.0013959611515437541,0.9852909850013095,0.008588432556776502,0.0007823713658996867,81,0.005289,460.5,309.0,362.0,400.0,460.0,398.3
云间,5,0.007874015748031496,0.0007451749919272709,0.9634820209892662,0.01121818075640262,0.000849369294609541,43,0.002808,409.0,393.5,403.0,353.0,434.0,398.5
白日,4,0.006299212598425197,0.0002682629970938175,0.9801770596780077,0.01919385393318378,0.0008070348956753032,191,0.012471,460.5,478.5,373.0,248.0,449.0,401.8
所思,4,0.006299212598425197,0.0005216224943490897,1.0080007287829393,0.014143433634903642,0.000690667415372364,60,0.003917,460.5,419.0,322.0,310.0,498.0,401.9
霄汉,6,0.009448818897637795,0.0011376338210089668,0.9258700848083292,0.00432091913816127,0.0011584100354410129,37,0.002416,367.5,329.5,475.0,506.0,333.0,402.2
秋色,6,0.009448818897637795,0.0009885988226235127,0.941467111209744,0.005478043947744776,0.0010542546185735337,82,0.005354,367.5,351.0,452.0,480.0,361.0,402.3
桃李,6,0.009448818897637795,0.0011177624878909063,0.9438053087375033,0.004222034999669782,0.0010461502664298947,83,0.005419,367.5,334.5,447.0,510.0,363.0,404.4
江海,5,0.007874015748031496,0.0034029657964678704,0.8473569507541735,0.0024817889956441066,0.0012239910901856261,38,0.002481,409.0,186.0,565.0,556.0,314.0,406.0
君心,5,0.007874015748031496,0.0005613651605852108,0.9483557607199369,0.00966056621257637,0.0009522938455030616,37,0.002416,409.0,413.5,437.0,384.0,395.0,407.7
双飞,6,0.009448818897637795,0.0004123301621997566,0.9639423533569601,0.006456615326013341,0.00101629944684097,42,0.002742,367.5,443.5,401.0,454.0,375.0,408.2
江水,5,0.007874015748031496,0.00043220149531781715,0.9735424686736992,0.009487390750595227,0.0008685444815924348,67,0.004375,409.0,439.5,382.0,388.0,425.0,408.7
暮雨,5,0.007874015748031496,0.0008991778235922402,0.9710801385245359,0.00628005707075578,0.000868839559518088,63,0.004113,409.0,364.5,386.0,460.0,424.0,408.7
沧浪,5,0.007874015748031496,0.0008395638242380585,0.9547424044400508,0.0077857048207622,0.0009136527223253413,61,0.003983,409.0,375.5,428.0,426.0,411.0,409.9
浮生,4,0.006299212598425197,0.0015201569835316326,0.9703568038031238,0.006812078624516887,0.0007534704006847078,71,0.004636,460.5,294.0,387.0,448.0,474.0,412.7
潺湲,5,0.007874015748031496,0.0007600784917658163,0.9655418151656674,0.00698015386986491,0.0008689822378363604,73,0.004766,409.0,391.5,397.0,444.0,423.0,412.9
功成,4,0.006299212598425197,0.003338383963834174,0.8969676003041859,0.002977976017438377,0.0010708244436677355,55,0.003591,460.5,192.0,518.0,545.0,354.0,413.9
断肠,5,0.007874015748031496,0.00039742666236121117,0.9836760188458445,0.008086913777439711,0.0008496446960192985,82,0.005354,409.0,448.0,367.0,415.0,433.0,414.4
镜中,5,0.007874015748031496,0.0011127946546113912,0.9507326792196679,0.0056027202111427,0.0008614416453106652,49,0.003199,409.0,336.0,434.0,476.0,428.0,416.6
使君,5,0.007874015748031496,0.0003378126630070295,0.9652503460680905,0.009960932989264936,0.0008353703706725367,58,0.003787,409.0,463.5,399.0,375.0,440.0,417.3
池塘,5,0.007874015748031496,0.0008793064904741797,0.9480292641614674,0.006395792367095717,0.0009056586880628226,77,0.005027,409.0,368.0,441.0,456.0,414.0,417.6
人家,4,0.006299212598425197,0.00033284482972751434,0.9910793942605776,0.013189328411604652,0.0006988760724751721,89,0.005811,460.5,466.5,350.0,319.0,494.0,418.0
思归,4,0.006299212598425197,0.0007923694080826648,0.9745672928893329,0.009788186799359803,0.0007138624401125058,42,0.002742,460.5,387.0,378.0,381.0,488.0,418.9
人情,5,0.007874015748031496,0.00012916366526739362,0.9788156682171636,0.010076136442697413,0.000860279636266777,49,0.003199,409.0,524.0,374.0,369.0,429.0,421.0
星辰,5,0.007874015748031496,0.0010531806552572095,0.9274233210633621,0.005023191417656298,0.0009654944551120144,37,0.002416,409.0,344.0,472.0,492.0,388.0,421.0
浮云,5,0.007874015748031496,0.00043220149531781715,0.96893464456324,0.007614256482062437,0.000833310499413506,77,0.005027,409.0,439.5,391.0,429.0,441.0,421.9
旧游,5,0.007874015748031496,0.0008047889912814526,0.9370753420808663,0.006669096114784445,0.0009121106961702101,60,0.003917,409.0,384.5,458.0,450.0,412.0,422.7
龙门,4,0.006299212598425197,0.001038277155418664,0.9616977474606492,0.007953374413661897,0.0007404711335560505,38,0.002481,460.5,346.0,407.0,421.0,482.0,423.3
相忆,5,0.007874015748031496,0.00020368116446012072,0.904673187224273,0.011164929309113811,0.0010728722252058252,66,0.004309,409.0,496.5,506.0,354.0,353.0,423.7
淹留,4,0.006299212598425197,0.0001639384982239996,1.0005203619743384,0.01223430817693974,0.0007431550071351561,42,0.002742,460.5,510.5,334.0,335.0,480.0,424.0
山僧,4,0.006299212598425197,0.003273802131200477,0.8624575807539235,0.0030549789077497073,0.0010272818577316415,35,0.002285,460.5,193.0,553.0,544.0,371.0,424.3
红叶,4,0.006299212598425197,0.0006408504930574529,0.9826013730416651,0.008102190106090762,0.0007536291621502784,97,0.006333,460.5,405.5,370.0,414.0,473.0,424.6
海上,4,0.006299212598425197,0.0014655108174569662,0.9574387606676262,0.005025587672927664,0.0008024984630824448,89,0.005811,460.5,303.0,419.0,491.0,453.0,425.3
湘水,6,0.009448818897637795,0.00023348816413721157,0.9289462718717767,0.007384064613037157,0.0010264858734135866,60,0.003917,367.5,489.0,470.0,436.0,372.0,426.9
相亲,6,0.009448818897637795,0.0006507861596164832,0.9093223326009222,0.0036342905664395807,0.001112123006392816,51,0.00333,367.5,402.0,499.0,523.0,346.0,427.5
道路,5,0.007874015748031496,0.0005166546610695745,0.95575658141771,0.0061979658700907075,0.0008815792479220433,62,0.004048,409.0,421.0,425.0,465.0,419.0,427.8
相送,4,0.006299212598425197,0.000392458829081696,0.9592943055226492,0.01082788306297999,0.0007923710834877041,58,0.003787,460.5,450.0,416.0,359.0,457.0,428.5
青天,5,0.007874015748031496,0.0004023944956407263,0.9174430518861306,0.007976422738236672,0.0009849081068773406,54,0.003526,409.0,446.0,489.0,419.0,381.0,428.8
泉声,5,0.007874015748031496,0.0011003750714126035,0.9167520822146732,0.005177385305298321,0.0008801563700939609,60,0.003917,409.0,337.0,491.0,488.0,421.0,429.2
当年,4,0.006299212598425197,0.00012419583198787848,0.9750549915660046,0.015624761544131354,0.0006981820563684678,86,0.005615,460.5,528.5,376.0,291.0,495.0,430.2
百花,5,0.007874015748031496,0.00023348816413721157,0.973978464314627,0.007291682710672559,0.0008398364394085379,49,0.003199,409.0,489.0,380.0,439.0,438.0,431.0
依旧,4,0.006299212598425197,0.00017884199806254502,0.9889444513701704,0.01220003413268283,0.0006841282854429788,87,0.00568,460.5,506.0,356.0,336.0,500.0,431.7
别后,4,0.006299212598425197,0.0009935666559030278,0.9622484548998506,0.005707484423232889,0.0007433422032482828,73,0.004766,460.5,349.5,405.0,473.0,479.0,433.4
昔年,5,0.007874015748031496,0.0011177624878909063,0.8903816340298891,0.003213444958405604,0.0010024143820387954,74,0.004832,409.0,334.5,524.0,534.0,378.0,435.9
摇落,5,0.007874015748031496,0.00037258749596363547,0.9218033412673938,0.00739073668151566,0.0009339006653488079,53,0.00346,409.0,454.0,479.0,435.0,403.0,436.0
自怜,4,0.006299212598425197,0.0006458183263369681,0.9355469871925489,0.007579458500396807,0.0008463268487159961,52,0.003395,460.5,403.5,461.0,430.0,435.0,438.0
才子,5,0.007874015748031496,0.00020368116446012072,0.9453209369195794,0.00697454127764451,0.0009327839874601289,58,0.003787,409.0,496.5,442.0,445.0,405.0,439.5
多情,3,0.004724409448818898,0.0004818798281129685,1.0059839681040157,0.0093976144256983,0.0005624559175210293,89,0.005811,513.5,428.5,325.0,390.0,547.0,440.8
风吹,3,0.004724409448818898,0.0005216224943490897,0.9757006995726383,0.010236615249246978,0.0006018580161458716,261,0.017041,513.5,419.0,375.0,367.0,530.0,440.9
不归,4,0.006299212598425197,0.00016890633150351474,0.9827091094139888,0.010034020850215137,0.0006971442150757964,115,0.007508,460.5,509.0,368.0,374.0,496.0,441.5
老去,5,0.007874015748031496,0.00025832733053478724,0.9373285786556383,0.006297653175064283,0.0009321817446307632,27,0.001763,409.0,481.5,457.0,459.0,406.0,442.5
可惜,5,0.007874015748031496,0.00043220149531781715,0.9407795008561761,0.005552396919857553,0.0008361112500511447,53,0.00346,409.0,439.5,453.0,478.0,439.0,443.7
神仙,4,0.006299212598425197,0.0005116868277900594,0.9652742262674566,0.00624725057769115,0.0007141799280131844,107,0.006986,460.5,422.5,398.0,464.0,487.0,446.4
归来,3,0.004724409448818898,0.000819692491119998,0.9745931171578877,0.007375839331443151,0.0006102086057431873,151,0.009859,513.5,380.0,377.0,437.0,528.0,447.1
知己,4,0.006299212598425197,0.001241958319878785,0.8836213405251817,0.004105059330363851,0.0009095765534974825,86,0.005615,460.5,319.0,529.0,514.0,413.0,447.1
沧洲,4,0.006299212598425197,0.0012469261531583,0.9201794268732721,0.0027593354500525494,0.0008677780966719155,68,0.00444,460.5,318.0,483.0,550.0,426.0,447.5
姓名,5,0.007874015748031496,0.0005067189945105442,0.9257504639507791,0.003783206787900622,0.0008876007937188177,51,0.00333,409.0,424.5,476.0,521.0,417.0,449.5
春水,4,0.006299212598425197,0.0008644029906356343,0.9198723370170266,0.00500787416293172,0.0008321681623681838,82,0.005354,460.5,372.0,485.0,493.0,442.0,450.5
花开,4,0.006299212598425197,1.9871333118060558e-05,0.9592440366634432,0.011692621111098069,0.0007507037386707309,135,0.008814,460.5,560.5,417.0,348.0,475.0,452.2
眼前,4,0.006299212598425197,0.0002682629970938175,0.9601386799512039,0.00783211266479915,0.0007046999362800633,67,0.004375,460.5,478.5,411.0,425.0,493.0,453.6
是非,5,0.007874015748031496,0.0003129734966094538,0.9147373542581024,0.005285653999929424,0.0009150390998633466,98,0.006399,409.0,469.0,496.0,487.0,409.0,454.0
行人,3,0.004724409448818898,1.9871333118060558e-05,0.9971797714592735,0.013452274858143352,0.000574685441134096,164,0.010708,513.5,560.5,342.0,316.0,543.0,455.0
