phrase,degree,degree_centrality,betweenness,closeness,eigenvector,pagerank,frequency,probability,degree_centrality_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,avg_rank
佳期,93,0.1394302848575712,0.002365934150042096,1.7051717498709995,0.05329397133286808,0.0018230553170796996,168,0.001085,78.5,62.0,69.0,65.0,92.0,73.3
相送,95,0.1424287856071964,0.0023096559828194013,1.7105054554648145,0.04780026338965728,0.0018559850690884191,186,0.001202,62.0,68.0,52.0,118.0,79.0,75.8
今夜,91,0.136431784107946,0.0025190107648878266,1.708006628305111,0.05086134815835755,0.001797267818458858,197,0.001273,92.5,42.0,60.0,92.0,102.0,77.7
夕阳,94,0.1409295352323838,0.0022736379557968763,1.7020826428032536,0.050212549194662136,0.0018474101946053855,471,0.003043,69.0,74.0,85.0,95.0,81.0,80.8
柳色,93,0.1394302848575712,0.002001251626439033,1.6990690382977065,0.05450760044745223,0.0018785544538665617,156,0.001008,78.5,112.0,93.0,55.0,68.0,81.3
满地,96,0.14392803598200898,0.0017896457176816997,1.710110875436011,0.05061583034433578,0.0019136724979080038,120,0.000775,55.0,150.0,57.0,93.0,53.0,81.6
伤心,92,0.13793103448275862,0.002010256133194664,1.7116258953015941,0.05303273439235753,0.0018082556981750828,210,0.001357,86.5,110.0,47.0,66.0,99.0,81.7
白露,94,0.1409295352323838,0.002323162742952848,1.7032857134740178,0.04646590364027334,0.0019083656447530777,199,0.001286,69.0,66.0,78.0,141.0,55.0,81.8
相识,94,0.1409295352323838,0.0020957989473731602,1.7035536517391403,0.0477771131497866,0.0019044178102215145,215,0.001389,69.0,92.5,76.0,120.0,56.0,82.7
消息,91,0.136431784107946,0.0023997010503757133,1.7101896821630935,0.048499382748027134,0.0017804903174024455,244,0.001577,92.5,57.0,55.0,109.0,109.0,84.5
回首,91,0.136431784107946,0.00267884075980028,1.713352988257791,0.04630405326274603,0.0017694782700546253,545,0.003521,92.5,30.0,40.0,146.0,116.0,84.9
千里,90,0.13493253373313344,0.0024852438645542093,1.7118473441164541,0.049389107027882954,0.0017234699503119238,1316,0.008503,100.5,45.0,45.0,99.0,142.0,86.3
多情,95,0.1424287856071964,0.00169734952343648,1.7021516718094785,0.05510109943261903,0.001885103502499327,165,0.001066,62.0,173.0,84.0,52.0,65.0,87.2
明月,91,0.136431784107946,0.00207553880717299,1.7012583892029012,0.05360083804885514,0.0017937211524028437,926,0.005983,92.5,97.0,87.0,61.0,103.0,88.1
归心,92,0.13793103448275862,0.0022736379557968763,1.7085553769040758,0.047218410226079394,0.0018155708463485078,154,0.000995,86.5,74.0,59.0,130.0,96.0,89.1
风起,90,0.13493253373313344,0.0025392709050879965,1.7067469184697182,0.0482428379924223,0.0017499263344180507,359,0.00232,100.5,39.5,65.0,113.0,128.0,89.2
洛阳,89,0.13343328335832083,0.0025392709050879965,1.7036535906136667,0.049150854148652216,0.0017594459364183009,595,0.003844,108.0,39.5,75.0,103.0,121.0,89.3
秋草,94,0.1409295352323838,0.0018684351517934726,1.7101581901710214,0.04761843478638756,0.001861235515220432,206,0.001331,69.0,135.5,56.0,127.0,76.0,92.7
浮云,89,0.13343328335832083,0.0033136584860722794,1.7138085333157969,0.04319862363716878,0.0017508251922534258,386,0.002494,108.0,10.0,39.0,181.0,127.0,93.0
春水,92,0.13793103448275862,0.0017513765639702672,1.7038280679204825,0.053631478349864696,0.0018184724516021225,208,0.001344,86.5,156.0,73.0,60.0,95.0,94.1
花间,95,0.1424287856071964,0.001587044315679998,1.7062924347989528,0.05251984960598117,0.0018895134894334129,118,0.000762,62.0,205.0,67.0,74.0,63.0,94.2
天涯,93,0.1394302848575712,0.0018144081112596855,1.7073678721566965,0.04874034032464756,0.0018218148930039433,433,0.002798,78.5,145.0,61.0,107.0,93.0,96.9
鸳鸯,91,0.136431784107946,0.0017918968443706076,1.6929458307741805,0.05790710568165359,0.0018381414603446888,376,0.002429,92.5,149.0,123.0,38.0,84.0,97.3
相思,96,0.14392803598200898,0.0013866940403672039,1.7041341945535304,0.05777630786258267,0.0018857951992137206,778,0.005027,55.0,266.5,71.0,39.0,64.0,99.1
碧云,88,0.13193403298350825,0.0024649837243540394,1.6990472336633862,0.04737524011152987,0.0017590960216550917,206,0.001331,113.0,47.0,94.0,129.0,122.0,101.0
月落,94,0.1409295352323838,0.001550275913094504,1.7039240691787245,0.05235711978427883,0.0018753825124452274,135,0.000872,69.0,219.0,72.0,77.0,69.0,101.2
红粉,106,0.15892053973013492,0.0010730370550460506,1.7070138149600556,0.06517335102665445,0.0021351780787715,128,0.000827,26.0,390.0,64.0,19.0,20.0,103.8
楼上,100,0.14992503748125938,0.0011435723579651617,1.7066778175758384,0.06084136216556405,0.001985820109308834,234,0.001512,42.0,353.5,66.0,30.0,38.0,105.9
须臾,90,0.13493253373313344,0.00232091161626394,1.695972917646693,0.044010147065998324,0.0018240603573364044,152,0.000982,100.5,67.0,106.0,169.0,91.0,106.7
白云,89,0.13343328335832083,0.0028746887817352584,1.7038210301689714,0.04022453164191562,0.0017991611156186894,1135,0.007333,108.0,27.0,74.0,229.0,101.0,107.8
月满,87,0.13043478260869565,0.003003003003003003,1.704795312664521,0.04235497001265026,0.001717944471572968,164,0.00106,119.5,23.0,70.0,196.0,144.0,110.5
故人,87,0.13043478260869565,0.0025167596381989185,1.7071875218157513,0.04315688787078406,0.0017116886481663015,930,0.006009,119.5,43.0,63.0,183.0,152.0,112.1
暮雨,86,0.12893553223388304,0.002390696543620082,1.6944719995145325,0.047969015354236116,0.0017176029375982897,189,0.001221,130.5,59.0,114.0,116.0,146.0,113.1
朝朝,86,0.12893553223388304,0.0024829927378653017,1.693999402046148,0.047735574511397684,0.001705715929675856,178,0.00115,130.5,46.0,120.0,122.0,157.0,115.1
满眼,95,0.1424287856071964,0.0014137075606340975,1.6963322971226884,0.04845113211144946,0.0019162505294723093,115,0.000743,62.0,255.0,103.0,110.0,51.0,116.2
送客,93,0.1394302848575712,0.0013619316467892181,1.7026280472335567,0.05337930454451794,0.0018247664022964824,233,0.001505,78.5,270.0,82.0,64.0,90.0,116.9
杏花,92,0.13793103448275862,0.0014677346011678846,1.6894374209355318,0.055506302268581026,0.0018525500686792677,184,0.001189,86.5,238.0,144.0,48.0,80.0,119.3
王孙,90,0.13493253373313344,0.0014677346011678846,1.6947329992751192,0.05534746132790433,0.0018104782879389838,215,0.001389,100.5,238.0,111.0,50.0,98.0,119.5
桃李,95,0.1424287856071964,0.0013146579863221543,1.6881727558256487,0.056740519412253124,0.0018948854487533314,392,0.002533,62.0,281.0,152.0,43.0,60.0,119.6
关山,92,0.13793103448275862,0.001474487981234608,1.6877587163944656,0.053405603814793215,0.0018943195827836193,282,0.001822,86.5,235.0,155.0,62.0,62.0,120.1
连天,85,0.12743628185907047,0.002233117675396536,1.7028746190702029,0.04511329464168083,0.0017061900549215812,143,0.000924,142.0,79.0,80.0,159.0,156.0,123.2
风吹,83,0.12443778110944527,0.00301650976313645,1.7073287966578212,0.04776703172253931,0.0015864423469587694,836,0.005401,170.5,22.0,62.0,121.0,242.0,123.5
云间,87,0.13043478260869565,0.0022938980959970466,1.6975636485074288,0.042225548693983914,0.0017486746523868223,164,0.00106,119.5,71.0,100.0,200.0,129.0,123.9
黄昏,90,0.13493253373313344,0.0014497255876566222,1.7003912113258637,0.05140829546891975,0.001792814242722783,205,0.001325,100.5,244.0,88.0,86.0,104.0,124.5
玉楼,96,0.14392803598200898,0.0011345678512095303,1.6902083591811254,0.058412294327906816,0.001957393784887462,123,0.000795,55.0,361.5,136.0,34.0,43.0,125.9
少年,94,0.1409295352323838,0.0012876444660552607,1.6949195052106614,0.051744808245170276,0.001872154223576875,742,0.004794,69.0,296.0,110.0,85.0,70.0,126.0
流水,85,0.12743628185907047,0.0021520771145958554,1.6991009239303243,0.0459929139600177,0.001693867854102658,560,0.003618,142.0,87.0,92.0,150.0,163.0,126.8
看花,93,0.1394302848575712,0.0012786399592996296,1.69681205495062,0.052818769520339585,0.0018416133892502516,254,0.001641,78.5,302.5,101.0,69.0,83.0,126.8
江南,85,0.12743628185907047,0.0020057538798168486,1.7020456764499206,0.048854674077869455,0.0016546232071367726,708,0.004574,142.0,111.0,86.0,105.0,190.0,126.8
君恩,93,0.1394302848575712,0.0012696354525439982,1.6916559418131631,0.054398306589825154,0.0018688304096943153,152,0.000982,78.5,308.0,130.0,56.0,73.0,129.1
日晚,97,0.1454272863568216,0.0010422716569643106,1.69638770566129,0.05557699958088404,0.0019376290739787948,130,0.00084,49.5,401.0,102.0,47.0,47.0,129.3
莺啼,104,0.15592203898050974,0.0008441725083404244,1.6980355223379642,0.06700872946303699,0.0020877060844383777,122,0.000788,30.0,487.0,98.0,14.0,28.0,131.4
故国,88,0.13193403298350825,0.001832417124770948,1.6954653013875134,0.042590010633819037,0.001779659275993975,193,0.001247,113.0,141.0,107.0,191.0,110.0,132.4
摇落,86,0.12893553223388304,0.0022151086618852735,1.6930687152727049,0.043331756348417495,0.0017140132173767727,163,0.001053,130.5,82.0,122.0,180.0,149.0,132.7
他乡,93,0.1394302848575712,0.00127788958373666,1.7030799631738447,0.046581325208457564,0.001879177071714568,130,0.00084,78.5,304.0,79.0,136.0,67.0,132.9
武陵,84,0.12593703148425786,0.0022263642953298125,1.700175550645121,0.042705675416662175,0.0017001419956414914,230,0.001486,155.0,81.0,89.0,187.0,158.0,134.0
阑干,87,0.13043478260869565,0.0016455736095916007,1.6897111303037864,0.0498215349615414,0.0017452032559489741,157,0.001014,119.5,187.0,139.0,97.0,133.0,135.1
凄凉,84,0.12593703148425786,0.0025505265385325354,1.6979998295177623,0.04318133458211482,0.001640438678270515,165,0.001066,155.0,38.0,99.0,182.0,202.0,135.2
愁人,96,0.14392803598200898,0.0010130070100085092,1.6910486943657688,0.05967579469727317,0.0019229658181147944,148,0.000956,55.0,412.0,132.0,31.0,49.0,135.8
客心,90,0.13493253373313344,0.0014609812211011611,1.6925022353970678,0.04655278242701852,0.001829614705699359,132,0.000853,100.5,240.0,126.0,137.0,87.0,138.1
梨花,98,0.14692653673163417,0.0010512761637199418,1.6825505789776363,0.062361792963037864,0.0019876683578849545,147,0.00095,47.0,398.0,198.0,25.0,37.0,141.0
汀洲,94,0.1409295352323838,0.0011075543309426368,1.6927535598080756,0.05119718489115236,0.0019097029227211574,119,0.000769,69.0,374.5,124.0,88.0,54.0,141.9
颜色,88,0.13193403298350825,0.0015172593883238561,1.6915890055702631,0.04675949340257273,0.0017877065885310447,283,0.001828,113.0,227.5,131.0,134.0,106.0,142.3
烟波,85,0.12743628185907047,0.0022286154220187205,1.6945894700252986,0.04024702861490791,0.0017065774989868151,192,0.001241,142.0,80.0,113.0,226.0,155.0,143.2
花飞,88,0.13193403298350825,0.0012966489728108918,1.695081023538716,0.05203876711311951,0.0017478068402025449,128,0.000827,113.0,290.0,109.0,81.0,130.0,144.6
向东,86,0.12893553223388304,0.0016433224829026929,1.7021547472315002,0.044790733923127636,0.0016883706314467484,142,0.000917,130.5,188.0,83.0,163.0,165.0,145.9
所思,83,0.12443778110944527,0.002210606408507458,1.6927260058797788,0.04339704349823756,0.0016618640527184432,215,0.001389,170.5,84.0,125.0,178.0,185.0,148.5
行乐,104,0.15592203898050974,0.0007383695539617579,1.6900710210158154,0.062066981010840565,0.0021286172908232606,127,0.000821,30.0,535.0,137.0,27.0,23.0,150.4
无情,87,0.13043478260869565,0.0015262638950794872,1.6845017562395592,0.047885879385421055,0.0017642757358471636,201,0.001299,119.5,224.0,186.0,117.0,118.0,152.9
蹉跎,86,0.12893553223388304,0.0017941479710595154,1.6942641036767299,0.039839529585283,0.0017463654906487308,207,0.001337,130.5,148.0,118.0,237.0,131.0,152.9
去年,83,0.12443778110944527,0.0018549283916600259,1.6859599761948518,0.04813800251177286,0.0016791081215508433,259,0.001673,170.5,137.0,170.0,114.0,173.0,152.9
多少,81,0.12143928035982009,0.002615809212510862,1.698117072035259,0.041129030242426076,0.0016025001694168401,203,0.001312,193.5,34.0,97.0,213.0,229.0,153.3
芙蓉,86,0.12893553223388304,0.001575788682235459,1.6847599274188247,0.04903274011418611,0.0017317124150990893,468,0.003024,130.5,212.5,182.0,104.0,138.0,153.4
白发,83,0.12443778110944527,0.002669836253044649,1.6924514478181212,0.03772841478470106,0.0016963473496693295,542,0.003502,170.5,31.0,127.0,281.0,159.0,153.7
花开,84,0.12593703148425786,0.0018369193781487636,1.6866981586784027,0.0460825957872613,0.0016871257658295077,393,0.002539,155.0,139.0,164.0,149.0,166.0,154.6
行客,90,0.13493253373313344,0.0012133572853213035,1.6879923238713568,0.04829360393865555,0.0018283796276636764,136,0.000879,100.5,328.0,153.0,112.0,88.0,156.3
寂寞,82,0.12293853073463268,0.0022601311956634298,1.6940657159889887,0.042290862009690726,0.0016255795625733785,594,0.003838,182.0,77.0,119.0,197.0,210.0,157.0
花下,83,0.12443778110944527,0.0019629824727276004,1.69061297008159,0.044442789785356096,0.0016505519477589706,169,0.001092,170.5,120.5,135.0,165.0,194.0,157.0
寒食,91,0.136431784107946,0.0010535272904088496,1.6859136841311755,0.05542017405793757,0.0018572011419748164,366,0.002365,92.5,396.0,172.0,49.0,78.0,157.5
人归,81,0.12143928035982009,0.003174088631359996,1.703413183648313,0.03813582301917294,0.0015885482197616654,303,0.001958,193.5,16.0,77.0,264.0,241.0,158.3
相忆,90,0.13493253373313344,0.0011435723579651617,1.6897782947288957,0.048831253695602136,0.0018188022751342203,228,0.001473,100.5,353.5,138.0,106.0,94.0,158.4
花时,82,0.12293853073463268,0.0019922471196834016,1.6893585554447466,0.04560119072305201,0.0016242341611655774,176,0.001137,182.0,115.0,145.0,155.0,212.0,161.8
细雨,86,0.12893553223388304,0.0012448730589660125,1.6909613789288587,0.051902446308155666,0.0017164099952185373,146,0.000943,130.5,317.0,133.0,84.0,147.0,162.3
经过,82,0.12293853073463268,0.002210606408507458,1.6943797246711696,0.040403659529164984,0.0016251807964157198,183,0.001182,182.0,84.0,115.0,223.0,211.0,163.0
楼前,94,0.1409295352323838,0.0008081544813178997,1.6890540226050987,0.055191952750807426,0.0019194913572034163,116,0.000749,69.0,498.5,147.0,51.0,50.0,163.1
黄叶,84,0.12593703148425786,0.001776138957548253,1.6853169474640948,0.04303135514984134,0.00171356953583616,146,0.000943,155.0,153.0,176.0,184.0,150.0,163.6
君王,90,0.13493253373313344,0.0011120565843204524,1.6803202723692852,0.05408358585832955,0.0018663036518114153,391,0.002526,100.5,372.5,217.0,58.0,74.0,164.4
双飞,83,0.12443778110944527,0.0015172593883238561,1.688522027479939,0.04859113154669484,0.0016805695399523095,122,0.000788,170.5,227.5,149.0,108.0,172.0,165.4
风光,87,0.13043478260869565,0.0012291151721436579,1.6868912834151888,0.049268883388300606,0.0017368682644857926,223,0.001441,119.5,322.0,162.0,101.0,134.0,167.7
春来,89,0.13343328335832083,0.0010535272904088496,1.6896833500216375,0.05289923285139995,0.0017462278636277216,262,0.001693,108.0,396.0,140.0,67.0,132.0,168.6
巫峡,86,0.12893553223388304,0.0013596805201003103,1.6826994157680244,0.04649596491018687,0.0017738271210143042,158,0.001021,130.5,271.0,197.0,138.0,114.0,170.1
猿声,92,0.13793103448275862,0.0009342175758967363,1.6865367924777768,0.05048164855674589,0.0018945118691549077,125,0.000808,86.5,446.0,165.0,94.0,61.0,170.5
门前,79,0.1184407796101949,0.003025514269892081,1.6999948360426727,0.04005224094800729,0.0015458504397717304,381,0.002462,221.5,21.0,90.0,231.0,292.0,171.1
游人,84,0.12593703148425786,0.0016658337497917708,1.6830688157280325,0.04455905761239665,0.0016950311421208867,185,0.001195,155.0,181.5,193.0,164.0,162.0,171.1
秋色,84,0.12593703148425786,0.0016770893832363098,1.6846377014118232,0.04253521493080228,0.0017117225248450667,214,0.001383,155.0,177.0,183.0,193.0,151.0,171.8
白头,81,0.12143928035982009,0.001877439658549104,1.696331632742645,0.040947704656580215,0.001614530269598706,430,0.002778,193.5,133.0,104.0,215.0,218.0,172.7
独立,80,0.1199400299850075,0.0027103565334449893,1.6981709542945767,0.03694554905087989,0.0015922927671765538,182,0.001176,207.5,29.0,95.0,297.0,236.0,172.9
才子,80,0.1199400299850075,0.003115559337448393,1.6952912097150485,0.03563746637047534,0.0016370248849669402,200,0.001292,207.5,19.0,108.0,326.0,205.0,173.1
金谷,86,0.12893553223388304,0.0010805408106757432,1.6874775745109138,0.05274906649664008,0.0017529638583331831,146,0.000943,130.5,387.0,157.0,70.0,125.0,173.9
空馀,81,0.12143928035982009,0.002210606408507458,1.6906297507614818,0.03795189337156516,0.0016429396429083866,132,0.000853,193.5,84.0,134.0,269.0,198.0,175.7
梦魂,84,0.12593703148425786,0.001325163244203724,1.6895388559221525,0.04772662359585228,0.0016719624977796384,141,0.000911,155.0,279.0,142.0,123.0,180.0,175.8
阳城,81,0.12143928035982009,0.0018504261382822104,1.6895214378347212,0.04228961345895404,0.0016303712334089177,159,0.001027,193.5,138.0,143.0,198.0,208.0,176.1
烟雨,83,0.12443778110944527,0.0012966489728108918,1.6961427714623993,0.0463959101716478,0.001670535920666121,119,0.000769,170.5,290.0,105.0,144.0,182.0,178.3
楼台,83,0.12443778110944527,0.0016208112160136148,1.6892263435785333,0.04130604099889851,0.0016750811245399126,252,0.001628,170.5,198.5,146.0,210.0,176.0,180.2
春日,79,0.1184407796101949,0.0019674847261054156,1.6872766369527892,0.04593206433741771,0.001573413038112233,565,0.003651,221.5,118.5,159.0,151.0,257.0,181.4
独自,80,0.1199400299850075,0.0017603810707258983,1.6885551043844893,0.043414361588148945,0.0016101631555347203,184,0.001189,207.5,154.0,148.0,177.0,225.0,182.3
悠悠,80,0.1199400299850075,0.001999000499750125,1.6946892468654131,0.039874784594096345,0.0015822773875196173,741,0.004788,207.5,113.5,112.0,235.0,245.0,182.6
人间,79,0.1184407796101949,0.0034082058070064067,1.699257300745624,0.03273492039066907,0.0016293970990790836,891,0.005757,221.5,8.0,91.0,389.0,209.0,183.7
笙歌,80,0.1199400299850075,0.001728865297081189,1.6922366800378483,0.0421567823685719,0.0016134967306480428,284,0.001835,207.5,161.0,128.0,202.0,222.0,184.1
风景,79,0.1184407796101949,0.002390696543620082,1.6895535310465595,0.037863685148797205,0.0016005308097315285,212,0.00137,221.5,59.0,141.0,274.0,230.0,185.1
松柏,81,0.12143928035982009,0.0020462741602171887,1.6845181605642554,0.03823587523202639,0.0016581327221752834,171,0.001105,193.5,101.0,185.0,260.0,189.0,185.7
楚客,86,0.12893553223388304,0.0010962986974980978,1.687537990635763,0.04642905282450194,0.0017690298052119929,130,0.00084,130.5,384.0,156.0,143.0,117.0,186.1
日斜,85,0.12743628185907047,0.0012921467194330764,1.682320859841405,0.045053035238055664,0.0017286422729536608,136,0.000879,142.0,294.0,199.0,160.0,139.0,186.8
相逢,78,0.1169415292353823,0.002264633449041245,1.6943543171714888,0.03937917229935886,0.001558009787979117,644,0.004161,235.5,76.0,116.0,242.0,271.0,188.1
夜雨,80,0.1199400299850075,0.002401952177064621,1.6859803765331571,0.03787236896706166,0.001591242420334625,158,0.001021,207.5,56.0,169.0,273.0,237.0,188.5
月色,85,0.12743628185907047,0.0012943978461219842,1.680695950642551,0.04543997257800288,0.0017281250155607333,153,0.000989,142.0,292.5,214.0,157.0,140.0,189.1
鹧鸪,86,0.12893553223388304,0.0011458234846540693,1.6707755052547868,0.05201634928381505,0.0017840954284551835,153,0.000989,130.5,350.5,289.0,82.0,108.0,192.0
马上,77,0.11544227886056971,0.0022871447159303233,1.6919539972370061,0.04158044329602461,0.0015352401686403682,202,0.001305,253.5,72.0,129.0,206.0,300.0,192.1
湘水,81,0.12143928035982009,0.0016996006501253879,1.6798683245162074,0.041324195918318825,0.0016918399643646618,190,0.001228,193.5,172.0,225.0,209.0,164.0,192.7
叶落,84,0.12593703148425786,0.0011705858782320552,1.6883347429451883,0.04421679761341719,0.0017068025211942448,121,0.000782,155.0,341.0,150.0,167.0,154.0,193.4
绿杨,88,0.13193403298350825,0.0007856432144288216,1.685201065507914,0.053787111258613914,0.0017616695504858802,121,0.000782,113.0,510.0,177.0,59.0,120.0,195.8
迢递,79,0.1184407796101949,0.0019472245859052455,1.687364195484193,0.038857749032682236,0.0016032521778407884,203,0.001312,221.5,124.0,158.0,248.0,228.0,195.9
水流,81,0.12143928035982009,0.0014564789677233457,1.6862970009023281,0.04354165771470834,0.0016372714833203547,233,0.001505,193.5,241.0,166.0,175.0,204.0,195.9
扬州,84,0.12593703148425786,0.0012651331991661828,1.685036775915003,0.0441406012550999,0.0016858015242502788,194,0.001253,155.0,310.5,179.0,168.0,168.0,196.1
月明,84,0.12593703148425786,0.0010535272904088496,1.6872357569362806,0.05119191087632978,0.0016709105801547511,518,0.003347,155.0,396.0,160.0,89.0,181.0,196.2
花前,90,0.13493253373313344,0.0006955981468725097,1.6867520267887175,0.05223977181379342,0.0018312854502286354,141,0.000911,100.5,555.0,163.0,79.0,86.0,196.7
城中,77,0.11544227886056971,0.003264133698916308,1.69333323357815,0.036755953116179144,0.0015422320320335721,172,0.001111,253.5,11.0,121.0,304.0,297.0,197.3
经年,78,0.1169415292353823,0.0025842934388661527,1.6882753808087998,0.03690320976789597,0.0015645778217171498,176,0.001137,235.5,36.5,151.0,300.0,266.0,197.8
往事,86,0.12893553223388304,0.0011210610910760835,1.683612814406742,0.04279004628903182,0.0017710987411115099,143,0.000924,130.5,368.0,191.0,186.0,115.0,198.1
桃源,81,0.12143928035982009,0.001787394590992792,1.6792282887117689,0.03834515713893761,0.0016963241381708154,154,0.000995,193.5,151.0,230.0,257.0,160.0,198.3
斜阳,84,0.12593703148425786,0.0012651331991661828,1.6844406980328315,0.042377843083125054,0.001717716676416105,122,0.000788,155.0,310.5,187.0,195.0,145.0,198.5
日照,78,0.1169415292353823,0.002332167249708479,1.6812405435890774,0.03986483925288593,0.00157996174186474,166,0.001073,235.5,65.0,209.0,236.0,251.0,199.3
残阳,79,0.1184407796101949,0.0020395207801504655,1.6856173737265043,0.03837929014353567,0.001585533354798824,153,0.000989,221.5,103.0,175.0,256.0,243.0,199.7
昨夜,83,0.12443778110944527,0.0012381196788992892,1.6818008869132044,0.0476474546168961,0.0016584773703794467,268,0.001732,170.5,318.5,206.0,126.0,188.0,201.8
曲江,81,0.12143928035982009,0.0013146579863221543,1.6821346513683002,0.04615596732283081,0.0016520095802547577,278,0.001796,193.5,281.0,202.0,147.0,191.0,202.9
御沟,85,0.12743628185907047,0.0009814912363638002,1.6803897954104765,0.04985667661770193,0.0017340104825485532,129,0.000833,142.0,426.0,215.0,96.0,137.0,203.2
咸阳,85,0.12743628185907047,0.0013664339001670336,1.6745641026163742,0.039554745876447105,0.0017739530634834017,154,0.000995,142.0,268.0,260.0,240.0,112.0,204.4
万户,84,0.12593703148425786,0.0011188099643871757,1.676992806442559,0.04669868312998778,0.0017623082628416733,124,0.000801,155.0,369.5,244.0,135.0,119.0,204.5
金陵,83,0.12443778110944527,0.0011705858782320552,1.6860305292859332,0.044279346493340525,0.0016749815346890856,211,0.001363,170.5,341.0,168.0,166.0,177.0,204.5
洞庭,85,0.12743628185907047,0.0011030520775648213,1.6777907083372023,0.045712021476418306,0.00177945713386724,533,0.003444,142.0,379.0,238.0,154.0,111.0,204.8
云飞,83,0.12443778110944527,0.001251626439032736,1.6812157447250884,0.04384606510306022,0.0016867052917200677,135,0.000872,170.5,315.0,210.0,174.0,167.0,207.3
君家,81,0.12143928035982009,0.0015262638950794872,1.684636658967153,0.03828489077437647,0.0016733188556101474,121,0.000782,193.5,224.0,184.0,259.0,179.0,207.9
千门,84,0.12593703148425786,0.001283142212677445,1.6629984088196859,0.047009550800096826,0.0017920663939823848,170,0.001098,155.0,299.5,356.0,132.0,105.0,209.5
管弦,80,0.1199400299850075,0.0014362188275231754,1.6802015973890705,0.04574229134469782,0.0016138401037467047,217,0.001402,207.5,248.0,220.0,153.0,221.0,209.9
楚水,86,0.12893553223388304,0.0008644326485405945,1.6848379470448158,0.04644499765355144,0.0017571101062965027,121,0.000782,130.5,477.5,181.0,142.0,123.0,210.8
深处,79,0.1184407796101949,0.0017266141703922815,1.682210722491851,0.039833198697158415,0.0015968643509732408,163,0.001053,221.5,162.5,201.0,238.0,233.0,211.2
长江,79,0.1184407796101949,0.0017063540301921112,1.6813730934628162,0.039938702073884697,0.0016065109486623481,147,0.00095,221.5,170.5,207.0,233.0,227.0,211.8
江边,78,0.1169415292353823,0.0018234126180153168,1.685045242921617,0.04148033319920537,0.0015338235749938903,208,0.001344,235.5,144.0,178.0,207.0,301.0,213.1
相看,77,0.11544227886056971,0.00252576414495455,1.6858543515055155,0.03602011286008913,0.001548635617007485,171,0.001105,253.5,41.0,173.0,318.0,285.0,214.1
含情,84,0.12593703148425786,0.0009679844762303533,1.6808407998112862,0.049207970605539525,0.0016834303316740126,137,0.000885,155.0,432.5,212.0,102.0,171.0,214.5
夜月,77,0.11544227886056971,0.00243346795070933,1.6820773405997123,0.037662555031538314,0.0015533698572303524,187,0.001208,253.5,53.0,204.0,283.0,279.0,214.5
万事,76,0.11394302848575712,0.002435719077398238,1.6827172028975523,0.038126368276705166,0.0015469040387838195,187,0.001208,272.0,52.0,196.0,265.0,291.0,215.2
思归,78,0.1169415292353823,0.0016545781163472318,1.6856871611340751,0.04022618806315674,0.0015744916783845884,187,0.001208,235.5,184.0,174.0,228.0,255.0,215.3
还家,77,0.11544227886056971,0.0017378698038368204,1.6879236141024798,0.04064423337930417,0.001536350712950461,154,0.000995,253.5,160.0,154.0,220.0,299.0,217.3
明年,76,0.11394302848575712,0.0017558788173480829,1.682225325744397,0.042677181340206274,0.001556565549219084,182,0.001176,272.0,155.0,200.0,189.0,273.0,217.8
忆昔,82,0.12293853073463268,0.001406954180567374,1.677236399228431,0.03979996410313905,0.0016772554052286814,144,0.00093,182.0,259.0,240.0,239.0,175.0,219.0
当年,78,0.1169415292353823,0.0016155585870728298,1.6787959464049806,0.04217959144508288,0.0015990684191761542,175,0.001131,235.5,201.0,232.0,201.0,232.0,220.3
无力,83,0.12443778110944527,0.001127814471142807,1.675002066254423,0.045489847864015574,0.0017115455523270555,133,0.000859,170.5,365.5,257.0,156.0,153.0,220.4
梦中,78,0.1169415292353823,0.0017063540301921112,1.6839574253754266,0.0390486870733367,0.0015672952542233683,220,0.001421,235.5,170.5,189.0,245.0,263.0,220.6
等闲,80,0.1199400299850075,0.00158479318899109,1.6827568793151062,0.037310003434426225,0.001635314763098996,150,0.000969,207.5,206.5,195.0,289.0,206.0,220.8
古木,80,0.1199400299850075,0.001508254881568225,1.684993190694946,0.03793251653102148,0.0016204495194989796,158,0.001021,207.5,230.5,180.0,270.0,216.0,220.8
春光,81,0.12143928035982009,0.0012381196788992892,1.6734211287330887,0.04772453380639269,0.001637430614074076,196,0.001266,193.5,318.5,270.0,124.0,203.0,221.8
绿水,87,0.13043478260869565,0.0007533770652211431,1.6764360116501493,0.049611869417517745,0.0017566961195531383,128,0.000827,119.5,529.0,248.0,98.0,124.0,223.7
归去,76,0.11394302848575712,0.0018684351517934726,1.694348433483424,0.037465279928600145,0.0015173117294298847,500,0.003231,272.0,135.5,117.0,286.0,314.0,224.9
芳树,84,0.12593703148425786,0.0007968988478733606,1.6737014530190233,0.05225161273623585,0.0017350729577714904,128,0.000827,155.0,506.5,268.0,78.0,136.0,228.7
可怜,78,0.1169415292353823,0.0014002008005006507,1.6765678302783893,0.04701236512349106,0.0015589887206470274,540,0.003489,235.5,261.0,246.0,131.0,270.0,228.7
岐路,82,0.12293853073463268,0.0011435723579651617,1.6808095068883906,0.040165289131077066,0.0016847637978698933,142,0.000917,182.0,353.5,213.0,230.0,169.0,229.5
